TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
JOB_ASSASSIN	Ninja
JOB_ASSASSIN0	Aucun
JOB_ASSASSIN1	Ninja Assassin
JOB_ASSASSIN2	Ninja Archer
JOB_SHAMAN	Chamane
JOB_SHAMAN0	Aucun
JOB_SHAMAN1	Chamane Dragon
JOB_SHAMAN2	Chamane Soin
JOB_SURA	Sura
JOB_SURA0	Aucun
JOB_SURA1	Sura Arme magique
JOB_SURA2	Sura Magie noire
JOB_WARRIOR	Guerrier
JOB_WARRIOR0	Aucun
JOB_WARRIOR1	Guerrier Corps à Corps
JOB_WARRIOR2	Guerrier Mental
LEFT_TIME	Temps restant
LOGIN_CONNECT_FAILURE	Erreur lors de la connection au serveur
LOGIN_CONNECT_SUCCESS	Connexion au serveur en cours.
LOGIN_CONNETING	Patientez SVP. Connexion au serveur en cours.
LOGIN_FAILURE_ALREAY	Votre compte est déjà connecté.
LOGIN_FAILURE_BE_SAME_KEY	Problème
LOGIN_FAILURE_BLOCK_ID	Ce compte est bloqué.
LOGIN_FAILURE_BLOCK_HWID	Votre PC est toujours verrouillé pour les %s.
LOGIN_FAILURE_BLOCK_LOGIN	Veuillez choisir un autre serveur !
LOGIN_FAILURE_NOBILL	Ce compte ne dispose d'aucun temps de jeu.
LOGIN_FAILURE_NOT_AVAIL	Le compte est  temporairement bloqué pour les %s.
LOGIN_FAILURE_NOT_EXIST_ID	Compte ou mot de passe incorrect
LOGIN_FAILURE_REPAIR_ID	Des objets sont restaurés sur ce compte.
LOGIN_FAILURE_SHUTDOWN	Le serveur n'est pour le moment pas ouvert
LOGIN_FAILURE_TOO_MANY_USER	Vous ne pouvez pas vous connecter car trop de joueurs sont actuellement en ligne.
LOGIN_FAILURE_UNKNOWN	Vous ne pouvez pas vous enregistrer vous des raisons inconnues.
LOGIN_FAILURE_WEB_BLOCK	Vous avez été bloqué sur ce site. Veuillez consulter vos mails.
LOGIN_FAILURE_BRUTEFORCE	Trop de tentatives de login échouées ont été détectées. Par conséquent, votre ordinateur est temporairement verrouillé %s pour toutes les tentatives de login.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER	Vous avez entré un mauvais numéro.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER_TRIPLE	Vous avez entré un mauvais numéro trois fois. La connexion va être perdue.
LOGIN_FAILURE_WRONG_PASSWORD	Compte ou mot de passe incorrect
LOGIN_INPUT_ID	Entrez le nom du compte
LOGIN_INPUT_PASSWORD	Entrez le mot de passe
LOGIN_PROCESSING	Connexion au compte en cours
MALL_CANNOT_INSERT	Vous ne pouvez placer cet objet.
MALL_PASSWORD_TITLE	Mot de passe
MAP_A1	Zone Yongan
MAP_A2	Vallée de Seungryong
MAP_A3	Zone Jayan
MAP_AG	Jungrang
MAP_B1	Zone Joan
MAP_B2	Vallée d'Imji
MAP_B3	Zone Bokjung
MAP_BG	Waryong
MAP_C1	Zone Pyungmoo
MAP_C2	Vallée de Bangsan
MAP_C3	Zone Bakra
MAP_CG	Imha
MAP_DESERT	Désert de Yongbi
MAP_FLAME	Doyyumhwan
MAP_NUSLUCK	Terre des Ogres
MAP_SKELTOWER	Tour de Gumsan
MAP_SNOW	Mont Sohan
MAP_SPIDER	Kuahlo Dong
MAP_TEMPLE	Temple de Hwang
MAP_TREE	Lungsam
MAP_TRENT02	Bois Rouge
MAP_WL	Grande Vallée
MESSENGER_ADD_FRIEND	Ajouter un ami
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s vous a ajouté comme ami
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Accepter ?
MESSENGER_DO_YOU_DELETE	Supprimer ?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Voulez-vous supprimer le numéro de téléphone ?
MESSENGER_DO_YOU_MOVE	Voulez-vous y aller ?
MESSENGER_EMPTY_LIST	Vide
MESSENGER_FAMILY	Famille
MESSENGER_FRIEND	Ami
MESSENGER_GUILD	Guilde
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Entrez le numéro de confirmation qui sera envoyé pour votre numéro de téléphone portable.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Entrez le numéro de confirmation
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Entrez le numéro de téléphone portable pour l'envoi d'un message textuel.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Souhaitez-vous entrer le numéro maintenant ?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Entrez le numéro de téléphone portable
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Envoyer un message
MINIMAP	Ouvrir Mini-carte
MINIMAP_CANNOT_SEE	La mini carte ne peut pas être affichée.
MINIMAP_CAN_NOT_SHOW_AREAMAP	La carte générale ne peut pas être affichée.
MINIMAP_DEC_SCALE	Zoom arrière
MINIMAP_INC_SCALE	Zoom avant
MINIMAP_OBSERVER_COUNT	%d spectateurs
MINIMAP_SHOW_AREAMAP	Carte générale
MINUTE	Minutes
MONETARY_UNIT0	Yang
MONETARY_UNIT1	Dix mille
MONETARY_UNIT2	Cent million
MONETARY_UNIT_GAYA	Gaya
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Vous ne pouvez pas déplacer d'objet lorsque votre magasin privé est ouvert.
MUSIC_EMPTY_MUSIC_LIST	Pas de musique de fond.
MUSIC_METIN2_DEFAULT_THEMA	Musique standard Metin2
MUSIC_NOT_SELECT_MUSIC	Pas de fichier musique choisi.
NEEFD_REST	Vous devez d'abord vous détendre.
NOT_YET_SUPPORT	N'est pas soutenu.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Vous ne pouvez pas activer le Mode guilde lorsque vous n'appartenez à aucune guilde.
OPTION_PVPMODE_NOT_SUPPORT	Vous ne pouvez pas choisir cette configuration en Mode PvP.
OPTION_PVPMODE_PROTECT	Vous devez être au moins de niveau %d pour utiliser le Mode PvP.
PARTY_BONUS_ATTACKER	Valeur d'attaque : +%d	SA
PARTY_BONUS_BERSERKER	Vitesse d'attaque : +%d	SA
PARTY_BONUS_BUFFER	Durée compétence : +%d	SA
PARTY_BONUS_DEFENDER	Défense : +%d	SA
PARTY_BONUS_EXP	Bonus EXP : %d%%	SA
PARTY_BONUS_SKILL_MASTER	PM max. : +%d	SA
PARTY_BONUS_TANKER	PV max. : +%d	SA
PARTY_BREAK_UP	Supprimer le Groupe
PARTY_DO_YOU_ACCEPT	 aimerait rejoindre le groupe.
PARTY_DO_YOU_JOIN	 vous a invité à rejoindre son groupe. Accepter ?
PARTY_EXP_DISTRIBUTION_MODE	Distribution par EXP
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	Selon niveau
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Les membres de plus haut niveau reçoivent plus d'EXP.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	Distribution égale
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Tous les membres du Groupe reçoivent autant d'EXP.
PARTY_HEAL_ALL_MEMBER	Restaure tout.
PARTY_INCREASE_AREA_150	L'écart le plus grand dans le Groupe atteint un facteur de 1,5.	SNA
PARTY_INCREASE_AREA_200	L'écart le plus grand dans le Groupe atteint un facteur de 2.	SNA
PARTY_LEAVE	Quitter le Groupe
PARTY_LONGTIME_BONUS_EXP	Bonus EXP pour un temps de jeu en groupe important : +%d%%	SA
PARTY_MEMBER_OFFLINE	[Déconnecté]
PARTY_RECALL_MEMBER	Appeler un Membre du Groupe
PARTY_REGEN_BONUS	Bonus de régénération PV + PM : +%d%%	SA
PARTY_REQUEST_DENIED	Votre demande a été rejetée.
PARTY_SET_ATTACKER	Désigner comme Attaquant.
PARTY_SET_BERSERKER	Désigner comme Berserker.
PARTY_SET_BUFFER	Désigner comme Bloqueur.
PARTY_SET_DEFENDER	Désigner comme Défenseur.
PARTY_SET_NORMAL	Rétablir les paramètres.
PARTY_SET_SKILL_MASTER	Désigner comme Maître de compétence
PARTY_SET_TANKER	Désigner comme combattant au corps-à-corps.
PARTY_SKILL_ATTACKER	Valeur d'attaque de base de l'Attaquant +%.0f
PARTY_SKILL_BERSERKER	Vitesse d'attaque du Berserker +%.0f
PARTY_SKILL_BUFFER	Durée compétence Bloqueur +%.0f
PARTY_SKILL_DEFENDER	Défense du Défenseur +%.0f
PARTY_SKILL_HP_REGEN	Régénération des PV +%.0f%%
PARTY_SKILL_PARTY_AREA	Rang du Groupe +%d%%
PARTY_SKILL_SKILL_MASTER	PM max. Maître de la Compétence +%.0f
PARTY_SKILL_SP_REGEN	Régénération des PM +%.0f%%
PARTY_SKILL_TANKER	PV max. combattant au corps-à-corps +%.0f
PARTY_SKILL_WARP	Possibilité d'appeler des membres du Groupe
PASSWORD_TITLE	Mot de passe de l'entrepôt
PICK_ITEM_TITLE	Numéro de l'objet
PICK_MONEY_TITLE	Somme
PRIVATE_SHOP_CANNOT_SELL_ITEM	Vous ne pouvez pas vendre cet objet dans un magasin.
PRIVATE_SHOP_CLOSE_QUESTION	Souhaitez-vous fermer le magasin?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Nom du magasin.
OFFLINE_SHOP_INPUT_NAME_DIALOG_TITLE	Nom du magasin hors ligne
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Prix
PVP_NEW_GOOD4	Ritterlich
PVP_NEW_GOOD3	Legende
PVP_NEW_GOOD2	Exzellent
PVP_NEW_GOOD1	Ordnungshüter
PVP_LEVEL0	Chevalier
PVP_LEVEL1	Noble
PVP_LEVEL2	Bon
PVP_LEVEL3	Amical
PVP_LEVEL4	Neutre
PVP_LEVEL5	Agressif
PVP_LEVEL6	Retord
PVP_LEVEL7	Malicieux
PVP_LEVEL8	Cruel
PVP_NEW_BAD1	Gewalttätig
PVP_NEW_BAD2	Brutal
PVP_NEW_BAD3	Krank
PVP_NEW_BAD4	Grausam
PVP_MODE_GUILD	Mode PvP - Guilde activé
PVP_MODE_KILL	PvP - Libre activé
PVP_MODE_NORMAL	PvP - Paix activée.
PVP_MODE_PROTECT	Protection PvP activée.
PVP_MODE_REVENGE	PvP - Hostile activé.
PVP_OPTION_KILL	Libre
PVP_OPTION_NORMAL	Paix
PVP_OPTION_PROTECT	Protection
PVP_OPTION_REVENGE	Hostile
QUEST_APPEND	Nouvelle mission reçue.
QUEST_MIN	Min.
QUEST_SEC	Sec.
QUEST_TIMEOVER	Temps écoulé.
QUEST_UNLIMITED_TIME	Pas de limite de temps
QUEST_ZEROSEC	0 Sec.
QUICKSLOT_REGISTER_DISABLE_ITEM	Cette objet ne peut pas être ajouté au champ d'accès rapide
RECEIVE_MESSAGE	%s vous envoie un message.
REFINE_COST	Coût de la progression : %d Yangs
REFINE_DESTROY_WARNING	Cet objet peut être détruit durant la tentative de raffinage.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Souhaitez-vous vraiment améliorer l'objet ?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	L'objet sera détruit en cas d'échec. Voulez-vous continuer ?
REFINE_DOWN_GRADE_WARNING	Le raffinage de l'objet peut lui faire perdre en niveau.
REFINE_DO_YOU_SEPARATE_METIN	Retirer toutes les pierres d'esprit présentes ?
REFINE_FAILURE	Ça n'a pas fonctionné ! Nous avons échoué.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s ne peut pas être attaché à cet élément.
REFINE_FAILURE_EQUIP_ITEM	Vous ne pouvez pas améliorer un objet dont vous êtes équipé.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Aucune pierre d'esprit ne peut être retirée.
REFINE_FAILURE_NEED_BETTER_SCROLL	Vous devez avoir un personnage plus avancé.
REFINE_FAILURE_NO_GOLD_SOCKET	Il n'y a pas d'emplacement d'or pour l'ajouter %s .
REFINE_FAILURE_NO_MORE_SOCKET	Vous ne pouvez pas ajouter d'emplacement supplémentaire.
REFINE_FAILURE_NO_SOCKET0	Il n'y a pas d'emplacement libre pour la %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Vous ne pouvez ajouter aucun emplacement sur cet objet.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Cet objet ne peut pas être amélioré.
REFINE_SUCCESS	L'amélioration de l'objet s'est déroulé avec succès.
REFINE_SUCCESS_PROBALITY	Chance d'amélioration %d%%
REFINE_WARNING2	Souhaitez-vous continuer ?
SAFEBOX_ERROR	Vous avez entré un mauvais mot de passe.
SAFEBOX_SELL_DISABLE_SAFEITEM	Vous ne pouvez vendre aucun des objets sauvegardés.
SAFEBOX_WRONG_PASSWORD	Les mots de passe doivent être identiques.
SCREENSHOT_SAVE1	est sauvegardé.
SCREENSHOT_SAVE2	Fichier de capture d'écran
SCREENSHOT_SAVE_FAILURE	La capture de l'écran a échoué.
SECOND	Sec
SELECT_CAN_NOT_DELETE	Vous ne pouvez pas effacer ce personnage
SELECT_CHANGED_NAME	Vous avez changé le nom du personnage
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Ce nom de personnage existe déjà.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Réessayer
SELECT_CHANGE_FAILURE_STRANGE_NAME	Que
SELECT_CHANGE_NAME_TITLE	Changer le nom du personnage
SELECT_DELEING	Le personnage a été effacé.
SELECT_DELETED	Suppression réussie
SELECT_DO_YOU_DELETE_REALLY	Souhaitez-vous continuer.
SELECT_EMPTY_SLOT	Ce champ est vide.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Entrez un nouveau nom de personnage
SELECT_NOT_JOIN_GUILD	Aucune guilde
SHOP_BUY_INFO	Achetez un objet en le choisissant dans la fenêtre d'une échoppe.
SHOP_CANNOT_SELL_EQUIPMENT	Vous ne pouvez pas vendre d'objet équipé.
SHOP_CANNOT_SELL_ITEM	Cet objet ne peut pas être vendu.
SHOP_ERROR_UNKNOWN	Erreur de Magasin inconnue : %s
SHOP_INVALID_POS	Cet objet ne peut pas être utilisé.
SHOP_INVENTORY_FULL	Il n'y a pas assez de place dans l'inventaire.
SHOP_NOT_ENOUGH_MONEY	Pas assez de Wons ou de Yangs.
SHOP_NOT_ENOUGH_MONEY_EX	Vous n'avez pas suffisamment de Yangs.
SHOP_SELL_INFO	Sélectionnez l'objet à vendre dans la fenêtre d'inventaire.
SHOP_SOLDOUT	Épuisé
SHOT_ERROR_UNKNOWN	Erreur inconnue lors de l'attaque à distance : %s
SKILL_BOHO	Détourné
SKILL_BUDONG	N'est plus utiliser
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Vous avez besoin d'EXP pour apprendre cette compétence.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Vous avez besoin d'un Manuel pour apprendre cette compétence.
SKILL_CHEONGEUN	Corps puissant
SKILL_CRITICAL	Coup critique
SKILL_ENCHANT_POISON	Poison appliqué.
SKILL_EUNHYEONG	Camouflage
SKILL_FAINT	Étourdissement
SKILL_FIND_TRAP	Chercher les pièges
SKILL_FIRE	Feu permanent
SKILL_FISHMIND	Boule piscicomancienne active
SKILL_GAMJI	Capturer
SKILL_GEOMGYEONG	Aura de l'épée
SKILL_GEONGON	SKILL_GEONGON n'est plus utilisé
SKILL_GICHEON	Aide du Dragon
SKILL_GIGONG	Rotation du Chi
SKILL_GONGPO	Peur
SKILL_GRADE_NAME_GRAND_MASTER	%s Grand Maître
SKILL_GRADE_NAME_MASTER	%s Maître
SKILL_GRADE_NAME_PERFECT_MASTER	%s Maître parfait
SKILL_GRADE_NAME_LEGENDARY_MASTER	%s Maître Légendaire
SKILL_GROUP_ASSASSIN_1	Lame
SKILL_GROUP_ASSASSIN_2	Arc
SKILL_GROUP_HORSE	Equitation
SKILL_GROUP_SHAMAN_1	Dragon
SKILL_GROUP_SHAMAN_2	Soin
SKILL_GROUP_SURA_1	Arme
SKILL_GROUP_SURA_2	Magique
SKILL_GROUP_WARRIOR_1	Corps
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GROUP_WOLFMAN	Sorts
SKILL_GWIGEOM	Lame enchantée
SKILL_GYEONGGONG	Pas de plume
SKILL_HEUKSIN	Protection des ténèbres
SKILL_HOSIN	Bénédiction
SKILL_HWAYEOM	SKILL_HWAYEOM Wird nicht mehr benutzt
SKILL_HYEOLMA	SKILL_HYEOLMA Wird nicht mehr benutzt
SKILL_INC_ATKSPD	Vitesse d'attaque augmentée
SKILL_INC_MOVSPD	Vitesse de déplacement augmentée
SKILL_INMA	SKILL_INMA Wird nicht mehr benutzt
SKILL_JEOJU	Malédiction
SKILL_JEONGEOP	Soin
SKILL_JEONGWI	Berserk
SKILL_JEONSINBANGEO	Défense totale
SKILL_JEONSINGONGGYEOK	Attaque totale
SKILL_JEUNGCHE	SKILL_JEUNGCHE Wird nicht mehr benutzt
SKILL_JEUNGHON	SKILL_JEUNGHON Wird nicht mehr benutzt
SKILL_JEUNGRYEOK	Attaque +
SKILL_JEUNGSOK	Vitesse +
SKILL_JIGAM	SKILL_JIGAM Wird nicht mehr benutzt
SKILL_JIPJUNG	SKILL_JIPJUNG Wird nicht mehr benutzt
SKILL_JUMAGAP	Armure enchantée
SKILL_JUMAGEOM	SKILL_JUMAGEOM Wird nicht mehr benutzt
SKILL_KWAEGEOM	SKILL_KWAEGEOM Wird nicht mehr benutzt
SKILL_KWAESOK	Vitesse
SKILL_LEGBOUND	SKILL_LEGBOUND Wird nicht mehr benutzt
SKILL_MUSA	SKILL_MUSA Wird nicht mehr benutzt
SKILL_MUYEONG	Fantôme de la Flamme
SKILL_NEED_EMPTY_BOTTLE	Je n'ai pas de bouteille vide.
SKILL_NEED_POISON_BOTTLE	Je n'ai pas de bouteille vide
SKILL_ONLY_FOR_GUILD_WAR	Vous ne pouvez utiliser cette compétence que durant une guerre de Guildes
SKILL_PABEOP	Neutraliser un sort
SKILL_POWERFUL_STRIKE	Attaque stupeur
SKILL_SEOMGWANG	Bombe de lumière
SKILL_SINCHAK	SKILL_SINCHAK Wird nicht mehr benutzt
SKILL_SLEEP	Dormir
SKILL_SLOW	Ralentissement
SKILL_STUN	Stupeur
SKILL_SUHO	Garde
SKILL_SUMMON_DESCRIPTION	Chance d'Invocation: %d%%
SKILL_TOOLTIP_INT	Intelligence
SKILL_TOOLTIP_LEVEL	Niveau
SKILL_TOXICDIE	Empoisonnement
SKILL_TOXICPOWER	Valeur d'attaque empoisonnée améliorée
SKILL_TUSOK	Attaque fantôme
SKILL_WONSIN	INUTILISÉ
SKILL_YONGSIN	INUTILISE
STAT_MINUS_CON	Adaptation de la vitalité (chance restante : %d)
STAT_MINUS_DEX	Adaptation de la dextérité (chance restante : %d)
STAT_MINUS_INT	Adaptation de l'intelligence (chance restante : %d)
STAT_MINUS_STR	Adaptation de la force (chance restante : %d)
STAT_TOOLTIP_CON	Augmente PV et défense
STAT_TOOLTIP_DEX	Attaque et esquive augmentées
STAT_TOOLTIP_INT	Augmente PM, attaque & défense magique.
STAT_TOOLTIP_STR	Attaque et dégâts améliorés.
SYMBOLLIST_TITLE	Enregistrer le drapeau de Guilde
SYSTEM_OPTION_CPU_TILING_1	CPU Tiling Mode peut améliorer la vitesse sur une configuration modeste.
SYSTEM_OPTION_CPU_TILING_2	Si vous rencontrez des problèmes avec les éléments graphiques choisissez ,Systemoption ou ,CONFIG.exe
SYSTEM_OPTION_CPU_TILING_3	et changez le CPU Tiling Mode.
SYSTEM_OPTION_GPU_TILING_1	GPU Tiling Mode peut ralentir une configuration modeste.
SYSTEM_OPTION_GPU_TILING_2	Si vous rencontrez des problèmes avec les éléments graphiques allez dans les "Options système" ou lancez "CONFIG.exe"
SYSTEM_OPTION_GPU_TILING_3	et change le CPU Tiling Mode
SYSTEM_OPTION_TILING_EXIT	Il faut redémarrer le programme pour pouvoir changer le Tiling Mode.
TARGET_BUTTON_ACCEPT_FIGHT	Accepter
TARGET_BUTTON_AVENGE	Revanche
TARGET_BUTTON_BUILDING_DESTROY	Détruire
TARGET_BUTTON_DISMOUNT	déclasser
TARGET_BUTTON_EMOTION_ALLOW	Emotions
TARGET_BUTTON_EXCHANGE	Echanger
TARGET_BUTTON_EXCLUDE	Exclure
TARGET_BUTTON_EXIT_OBSERVER	Fin du Mode observateur
TARGET_BUTTON_FIGHT	Duel
TARGET_BUTTON_FRIEND	Ami
TARGET_BUTTON_INVITE_GUILD	Invitation Guilde
TARGET_BUTTON_INVITE_PARTY	Invitation gr.
TARGET_BUTTON_LEAVE_PARTY	Quitter Groupe
TARGET_BUTTON_REQUEST_ENTER_PARTY	Rejoindre Groupe
TARGET_BUTTON_VIEW_EQUIPMENT	Armure
TARGET_BUTTON_WHISPER	Chuchotement
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Niveau 5.
TARGET_LEVEL_KNIGHT	Niveau 3.
TARGET_LEVEL_PAWN	Niveau 1.
TARGET_LEVEL_S_KNIGHT	Niveau 4.
TARGET_LEVEL_S_PAWN	Niveau 2.
TASKBAR_ATTACK	Attaque
TASKBAR_AUTO	Attaquer automatiquement
TASKBAR_CAMERA	Caméra
TASKBAR_EXP	Expérience
TASKBAR_HP	PV
TASKBAR_MOVE	Déplacement
TASKBAR_SKILL	Compétence
TASKBAR_SP	SP
TASKBAR_ST	AP
THING_COUNT	Tous
TOOLTIP_ANTI_SELL	Ne peut pas être vendu dans un magasin.
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Bonus contre les Animaux +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Bonus contre les Ninjas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Bonus contre le Mal+%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Bonus contre les demi-humains +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Bonus contre les Mystiques +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Force contre les Monstres +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Bonus contre les Orcs +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Bonus contre les chamanes +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Bonus contre les Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Bonus contre les Mort-vivants +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Bonus contre les Guerriers +%d%%	SA
TOOLTIP_APPLY_BLOCK	Chance de bloquer un coup au Corps-à-corps %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Recupérer les PM toutes les 5 secondes dans une Bataille %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Chance de coup critique +%d%% 	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% de chance de récupérer des PM lorsque vous touchez	SA
TOOLTIP_APPLY_DODGE	Chance d'éviter les flèches %d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Chance d'obtenir un Bonus EXP	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% chance d'abandonner le double de Yangs	SA
TOOLTIP_APPLY_IMMUNE_FALL	Immunise contre les chutes	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Défense contre le ralentissement	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Défense contre l'étourdissement	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Chance d'abandonner le double d'objets	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% de chance de restaurer les PV	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%%  de chance de restaurer les PM	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% de chance de drain de PM	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. PV +%d%% 	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. PM +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Pas d'effet
TOOLTIP_APPLY_NO_DEATH_PENALTY	Pas de perte d'expérience en cas de résurrection à l'endroit de la mort.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% chances de coup perçant	SA
TOOLTIP_APPLY_POISON_PCT	Chance d'empoisonner : %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Résistance contre le poison %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Les effets de la potion %d%% augmentent	SA
TOOLTIP_APPLY_REFLECT_CURSE	Chance de renvoyer une Malédiction : %d%%	SA
TOOLTIP_APPLY_REFLECT_MELEE	Chance de renvoyer une attaque au Corps-à-corps : %d%%	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Chance de parer une attaque Ninja: %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Défense contre le Gong %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Défense contre la dague %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Défense contre l'éventail %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Chance de parer une attaque Chamane: %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Chance de parer une attaque Sura: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Défense contre l'épée %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Défense contre l'épée à deux-mains %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Chance de parer une attaque Guerrier: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Résistance au Vent %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Chance d'apprendre d'un Manuel améliorée d'un facteur de 2,5.	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Si l'apprentissage échoue, vous pourrez immédiatement et gratuitement retenter votre chance.	SNA
TOOLTIP_APPLY_SLOW_PCT	Chance de ralentissement : %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% des dommages infligés sont drainés et ajoutés aux PV.	SA
TOOLTIP_APPLY_STEAL_SP	%d%% des dommages infligés sont drainés et ajoutés aux PM.	SA
TOOLTIP_APPLY_STUN_PCT	Chance d'assommer : %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD_PEN	Fracture à l'épée %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND_PEN	Fracture de la défense à deux mains %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER_PEN	Pénétration de la défense a la dague %d%%	SA
TOOLTIP_APPLY_RESIST_BELL_PEN	Rupture des cloches défense %d%%	SA
TOOLTIP_APPLY_RESIST_FAN_PEN	Fracture de la défense éventaille %d%%	SA
TOOLTIP_APPLY_RESIST_BOW_PEN	Rupture de résistance aux flèches %d%%	SA
TOOLTIP_APPLY_RESIST_ATTBONUS_HUMAN	Résistance aux demi-humains %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Force de la foudre +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DARK	Froce des ténèbres +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Force de la glace +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Force de feu +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Force de la Terre +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WIND	Force contre le vent +%d%%	SA
TOOLTIP_APPLY_RESIST_ICE	Résistance à la glace %d%%	SA
TOOLTIP_APPLY_RESIST_EARTH	Résistance à la terre %d%%	SA
TOOLTIP_APPLY_RESIST_DARK	Résistance à l'obscurité %d%%	SA
TOOLTIP_APPLY_ANTI_CRITICAL_PCT	Défense contre les Att Crit. + %d%%	SA
TOOLTIP_APPLY_ANTI_PENETRATE_PCT	Défense contre Pen. Hits +%d%%	SA
TOOLTIP_APPLY_DEFENSE_BONUS	Défense +%d%%	SA
TOOLTIP_ARMOR	Armure
