TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
JOB_SURA2	Mágikus sura
JOB_WARRIOR	Harcos
JOB_WARRIOR0	Nincs
JOB_WARRIOR1	Testi harcos
JOB_WARRIOR2	Mentális harcos
LEFT_TIME	Maradék idõ
LOGIN_CONNECT_FAILURE	Hiba a szerver kapcsolatban.
LOGIN_CONNECT_SUCCESS	A szerver kapcsolat létrejött.
LOGIN_CONNETING	Kapcsolódás a szerverhez...
LOGIN_FAILURE_ALREAY	A számlád már csatlakoztatva van.
LOGIN_FAILURE_BE_SAME_KEY	Bejelentkezési probléma
LOGIN_FAILURE_BLOCK_ID	Ez a számla zárolva lett.
LOGIN_FAILURE_BLOCK_HWID	A számítógéped zárolva van: %s
LOGIN_FAILURE_BLOCK_LOGIN	Kérlek válassz egyet a többi szerver közül!
LOGIN_FAILURE_NOBILL	Elõfizetõi számládnak nincs már játékideje
LOGIN_FAILURE_NOT_AVAIL	Az előfizetői számla ideiglenesen zárolva van: %s.
LOGIN_FAILURE_NOT_EXIST_ID	Hibás Felhasználónév vagy Jelszó.
LOGIN_FAILURE_REPAIR_ID	Az elõfizetõi számlára éppen tárgyak helyreállítása van folyamatban.
LOGIN_FAILURE_SHUTDOWN	A szerver még nem nyílt meg.
LOGIN_FAILURE_TOO_MANY_USER	Nem csatlakozhatsz, mert túl sokan játszanak.
LOGIN_FAILURE_UNKNOWN	Ismeretlen okból nem tudsz bejelentkezni.
LOGIN_FAILURE_WEB_BLOCK	Le lettél tiltva a web oldalon. Ellenõrizd leveleidet.
LOGIN_FAILURE_BRUTEFORCE	Túl sok hibás bejelentkezési kísérlet történt, ezért a számítógépedet ideiglenesen zároltuk: %s
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER	Rossz számot adtál meg.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER_TRIPLE	Háromszor adtál meg helytelen számot. A kapcsolat lezáródik.
LOGIN_FAILURE_WRONG_PASSWORD	Hibás Felhasználónév vagy Jelszó.
LOGIN_INPUT_ID	Add meg az ID-t.
LOGIN_INPUT_PASSWORD	Add meg a jelszót.
LOGIN_PROCESSING	Bejelentkezés folyamatban...
MALL_CANNOT_INSERT	Nem tudod elhelyezni a tárgyat.
MALL_PASSWORD_TITLE	Jelszó
MAP_A1	Yongan-terület
MAP_A2	Seungryong-völgy
MAP_A3	Yayang Terület
MAP_AG	Jungrang
MAP_B1	Joan-terület
MAP_B2	Imji Völgy
MAP_B3	Bokjung-terület
MAP_BG	Waryong
MAP_C1	Pyungmoo-terület
MAP_C2	Bangsan Völgy
MAP_C3	Bakra-terület
MAP_CG	Imha
MAP_DESERT	Yongbi sivatag
MAP_FLAME	Doyyumhwan
MAP_NUSLUCK	Óriások Földje
MAP_SKELTOWER	Gumsan torony
MAP_SNOW	Sohan-hegy
MAP_SPIDER	Kuahlo Dong
MAP_TEMPLE	Hwang templom
MAP_TREE	Lungsam
MAP_TRENT02	Vörös Erdõ
MAP_WL	Kígyórét
MESSENGER_ADD_FRIEND	Barát hozzáadása
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s felvett barátnak.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Elfogadod?
MESSENGER_DO_YOU_DELETE	Töröl?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Szeretnéd a mobilszámot törölni?
MESSENGER_DO_YOU_MOVE	Folytatod?
MESSENGER_EMPTY_LIST	Üres
MESSENGER_FAMILY	Család
MESSENGER_FRIEND	Barátok
MESSENGER_GUILD	Céh
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Add meg a visszaigazoló számot, amely a telefonodra érkezett.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Visszaigazoló szám megadása
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Add meg a mobilszámot az sms küldéshez.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Szeretnéd megadni a számot most?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Mobilszám megadás
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Üzenet küldés
MINIMAP	Mini térkép megnyitása
MINIMAP_CANNOT_SEE	Nem jeleníthetõ meg a mini térkép.
MINIMAP_CAN_NOT_SHOW_AREAMAP	Nem jeleníthetõ meg nagy térkép.
MINIMAP_DEC_SCALE	Kicsinyítés
MINIMAP_INC_SCALE	Nagyítás
MINIMAP_OBSERVER_COUNT	%d nézõ
MINIMAP_SHOW_AREAMAP	Nagy térkép megnyitása
MINUTE	Min
MONETARY_UNIT0	Yang
MONETARY_UNIT1	tízezer
MONETARY_UNIT2	száz millió
MONETARY_UNIT_GAYA	Gaya
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Nem mozdíthatsz el a tárgyakat, amíg a magán boltot nyitva van.
MUSIC_EMPTY_MUSIC_LIST	Nincs háttérzene.
MUSIC_METIN2_DEFAULT_THEMA	Metin2-Alap zene
MUSIC_NOT_SELECT_MUSIC	Nincs zene fájl kiválasztva
NEEFD_REST	Elõször pihenj.
NOT_YET_SUPPORT	Nem támogatott.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Nem aktiválhatod a céh módot, ha nem vagy céhtag.
OPTION_PVPMODE_NOT_SUPPORT	Nem használhatod a PvP-mód beállításait.
OPTION_PVPMODE_PROTECT	Legalább %d szintûnek kell lenned, hogy PvP módot változtathass.
PARTY_BONUS_ATTACKER	Támadó érték: +%d	SA
PARTY_BONUS_BERSERKER	Támadósebesség: +%d	SA
PARTY_BONUS_BUFFER	Készség tartam: +%d	SA
PARTY_BONUS_DEFENDER	Védelem: +%d	SA
PARTY_BONUS_EXP	Bónusz EXP: %d%%	SA
PARTY_BONUS_SKILL_MASTER	Max. MP: +%d	SA
PARTY_BONUS_TANKER	Max. TP: +%d	SA
PARTY_BREAK_UP	Csoport felbontás
PARTY_DO_YOU_ACCEPT	 szeretne csatlakozni a csoportba.
PARTY_DO_YOU_JOIN	 meghívott a csoportjába. Elfogadod?
PARTY_EXP_DISTRIBUTION_MODE	EXP elosztás
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	Szint függõ
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	A magasabb szintû csoporttagok több EXP-et kapnak.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	egyenletes
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Minden csoporttag azonos mennyiségû EXP-t kap.
PARTY_HEAL_ALL_MEMBER	Mindent újratermelni
PARTY_INCREASE_AREA_150	A csoport hatótávolsága másfélszeresére növelve.	SNA
PARTY_INCREASE_AREA_200	A csoport hatótávolsága kétszeresére növelve.	SNA
PARTY_LEAVE	Csoport elhagyása
PARTY_LONGTIME_BONUS_EXP	Bónusz EXP a hosszú csoport játékért: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Offline]
PARTY_RECALL_MEMBER	Csoporttag hívása
PARTY_REGEN_BONUS	Bónusz a TP- és MP-regenerálódáshoz: +%d%%	SA
PARTY_REQUEST_DENIED	Elutasították a kérésed.
PARTY_SET_ATTACKER	Támadónak kinevez.
PARTY_SET_BERSERKER	Dühöngõnek kinevez.
PARTY_SET_BUFFER	Blokkolónak kinevez.
PARTY_SET_DEFENDER	Védõnek kinevez.
PARTY_SET_NORMAL	Beállítások visszaállítása
PARTY_SET_SKILL_MASTER	Készség mesternek kinevez.
PARTY_SET_TANKER	Tõrharcos beállítás.
PARTY_SKILL_ATTACKER	Alap támadóérték támadó +%.0f
PARTY_SKILL_BERSERKER	Támadó érték õrjöngõ +%.0f
PARTY_SKILL_BUFFER	Készség hossz Blokkoló +%.0f
PARTY_SKILL_DEFENDER	Védelem védõ +%.0f
PARTY_SKILL_HP_REGEN	TP regeneráció +%.0f%%
PARTY_SKILL_PARTY_AREA	Csoport hatósugár +%d%%
PARTY_SKILL_SKILL_MASTER	Max. MP készség mester +%.0f
PARTY_SKILL_SP_REGEN	MP regenerálódás +%.0f%%
PARTY_SKILL_TANKER	Max. TP közelharc +%.0f
PARTY_SKILL_WARP	Csoporttárs hívása lehetséges.
PASSWORD_TITLE	Raktár jelszó
PICK_ITEM_TITLE	Tárgy szám
PICK_MONEY_TITLE	Összeg
PRIVATE_SHOP_CANNOT_SELL_ITEM	Ezt a tárgyat nem adhatod el magán boltban.
PRIVATE_SHOP_CLOSE_QUESTION	Szeretnéd bezárni a magán boltod?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	A magánbolt neve
OFFLINE_SHOP_INPUT_NAME_DIALOG_TITLE	Offline bolt neve
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Ár
PVP_NEW_GOOD4	Ritterlich
PVP_NEW_GOOD3	Legende
PVP_NEW_GOOD2	Exzellent
PVP_NEW_GOOD1	Ordnungshüter
PVP_LEVEL0	Lovagias
PVP_LEVEL1	Nemes
PVP_LEVEL2	Jó
PVP_LEVEL3	Barátságos
PVP_LEVEL4	Semleges
PVP_LEVEL5	Agresszív
PVP_LEVEL6	Álnok
PVP_LEVEL7	Alattomos
PVP_LEVEL8	Kegyetlen
PVP_NEW_BAD1	Gewalttätig
PVP_NEW_BAD2	Brutal
PVP_NEW_BAD3	Krank
PVP_NEW_BAD4	Grausam
PVP_MODE_GUILD	PvP - Céh aktiválva.
PVP_MODE_KILL	PvP - Szabad aktiválva
PVP_MODE_NORMAL	PvP - Béke aktiválva
PVP_MODE_PROTECT	PvP - Védelem aktiválva
PVP_MODE_REVENGE	PvP - Ellenséges aktiválva
PVP_OPTION_KILL	Szabad
PVP_OPTION_NORMAL	Béke
PVP_OPTION_PROTECT	Védelem
PVP_OPTION_REVENGE	Ellenséges
QUEST_APPEND	Új feladat érkezett.
QUEST_MIN	perc
QUEST_SEC	másodperc
QUEST_TIMEOVER	Idõ lejárt
QUEST_UNLIMITED_TIME	Nincs idõkorlát
QUEST_ZEROSEC	0 mp.
QUICKSLOT_REGISTER_DISABLE_ITEM	Ez a tárgy nem adható a gyors elérésû mezõhöz.
RECEIVE_MESSAGE	%s üzenetet küldött neked.
REFINE_COST	Javítási költségek: %d Yang
REFINE_DESTROY_WARNING	A tárgy megsérülhet a fejlesztés során.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Valóban fejleszteni akarod ezt a tárgyat?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Ha nem sikerül, a tárgy megsemmisül. Szeretnéd folytatni?
REFINE_DOWN_GRADE_WARNING	A tárgy a javítás közben elromolhat.
REFINE_DO_YOU_SEPARATE_METIN	Szeretnéd eltávolítani a Szellemkövet?
REFINE_FAILURE	Jaj, ne, ez nem mûködött! Elhibáztuk!
REFINE_FAILURE_CAN_NOT_ATTACH0	Nem lehet hozzáadni ehhez az itemhez a következőt: %s
REFINE_FAILURE_EQUIP_ITEM	Felszerelt tárgyat nem tudsz fejleszteni.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Nem lehet eltávolítani Szellemkövet.
REFINE_FAILURE_NEED_BETTER_SCROLL	Egy jobb javító tekercsre van szükséged.
REFINE_FAILURE_NO_GOLD_SOCKET	Nincs arany foglalat %s hozzáadásához.
REFINE_FAILURE_NO_MORE_SOCKET	Nem lehet több foglalatot hozzáadni.
REFINE_FAILURE_NO_SOCKET0	Nincs foglalat %s felszereléséhez.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Erre a tárgyra nem lehet foglalatokat készíteni.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Ez a tárgy nem javítható.
REFINE_SUCCESS	A tárgy javítás sikeres volt.
REFINE_SUCCESS_PROBALITY	Javítási esély: %d%%
REFINE_WARNING2	Folytatod?
SAFEBOX_ERROR	Hibás jelszót adtál meg.
SAFEBOX_SELL_DISABLE_SAFEITEM	A mentett tárgyakat nem adhatod el.
SAFEBOX_WRONG_PASSWORD	A jelszóknak azonosnak kell lenniük.
SCREENSHOT_SAVE1	el van mentve a
SCREENSHOT_SAVE2	Screenshot könyvtárba
SCREENSHOT_SAVE_FAILURE	A képernyõkép mentése sikertelen.
SECOND	Mp
SELECT_CAN_NOT_DELETE	Nem törölheted a karaktert.
SELECT_CHANGED_NAME	Megváltoztattad a karakter nevét.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Már létezik ez a  karakter név.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Próbáld meg megint.
SELECT_CHANGE_FAILURE_STRANGE_NAME	Ez a hibás karakter név.
SELECT_CHANGE_NAME_TITLE	Karakter név változtatás
SELECT_DELEING	Karakter törlõdik
SELECT_DELETED	Sikeres törlés
SELECT_DO_YOU_DELETE_REALLY	Folytatod?
SELECT_EMPTY_SLOT	Ez egy üres mezõ.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Adj meg egy új karakter nevet.
SELECT_NOT_JOIN_GUILD	Nem céh
SHOP_BUY_INFO	Válaszd ki a tárgyat, amit meg akarsz vásárolni a bolt ablakból.
SHOP_CANNOT_SELL_EQUIPMENT	Nem adhatsz el felszerelt tárgyat.
SHOP_CANNOT_SELL_ITEM	Ez a tárgy nem eladó.
SHOP_ERROR_UNKNOWN	Ismeretlen Bolt Hiba: %s
SHOP_INVALID_POS	Ez a tárgy nem megfelelõ.
SHOP_INVENTORY_FULL	A leltárban nincs több hely.
SHOP_NOT_ENOUGH_MONEY	Nincs elég Yang
SHOP_NOT_ENOUGH_MONEY_EX	Nincs elegendõ Yangod.
SHOP_SELL_INFO	A leltár ablakodban válaszd ki az eladandó tárgyat.
SHOP_SOLDOUT	Elfogyott
SHOT_ERROR_UNKNOWN	Ismeretlen hiba a távolsági támadás során: %s
SKILL_BOHO	Visszaverés
SKILL_BUDONG	Nincs többé használatban
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	EXP-re van szükséged, hogy kitanuld ezt a képességet.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Könyvre van szükséged, hogy kitanuld ezt a készséget.
SKILL_CHEONGEUN	Erõs test
SKILL_CRITICAL	Kritikus találat
SKILL_ENCHANT_POISON	Méreg használat
SKILL_EUNHYEONG	Láthatatlan
SKILL_FAINT	Ájulás
SKILL_FIND_TRAP	Csapda keresés
SKILL_FIRE	Égetés
SKILL_FISHMIND	A Horgászgömb aktív
SKILL_GAMJI	Megfog
SKILL_GEOMGYEONG	Kard aurája
SKILL_GEONGON	SKILL_GEONGON nincs többé használatban
SKILL_GICHEON	Sárkány segítsége
SKILL_GIGONG	Chi forgás
SKILL_GONGPO	Félelem
SKILL_GRADE_NAME_GRAND_MASTER	%s nagymester
SKILL_GRADE_NAME_MASTER	%s mester
SKILL_GRADE_NAME_PERFECT_MASTER	%s tökéletes mester
SKILL_GRADE_NAME_LEGENDARY_MASTER	%s Legendás Mester
SKILL_GROUP_ASSASSIN_1	Penge
SKILL_GROUP_ASSASSIN_2	Íj
SKILL_GROUP_HORSE	Lovaglás
SKILL_GROUP_SHAMAN_1	Sárkány
SKILL_GROUP_SHAMAN_2	Gyógyító
SKILL_GROUP_SURA_1	Fegyver
SKILL_GROUP_SURA_2	Mágia
SKILL_GROUP_WARRIOR_1	Test
SKILL_GROUP_WARRIOR_2	Mentális
SKILL_GROUP_WOLFMAN	Képességek
SKILL_GWIGEOM	Elvarázsolt penge
SKILL_GYEONGGONG	Pehelykönnyû járás
SKILL_HEUKSIN	Sötét védelem
SKILL_HOSIN	Áldás
SKILL_HWAYEOM	SKILL_HWAYEOM Wird nicht mehr benutzt
SKILL_HYEOLMA	SKILL_HYEOLMA Wird nicht mehr benutzt
SKILL_INC_ATKSPD	Megnövelt támadósebesség
SKILL_INC_MOVSPD	Megnövelt mozgási sebesség
SKILL_INMA	SKILL_INMA Wird nicht mehr benutzt
SKILL_JEOJU	Átok
SKILL_JEONGEOP	Gyógyít
SKILL_JEONGWI	Harci mámor
SKILL_JEONSINBANGEO	Teljes védelem
SKILL_JEONSINGONGGYEOK	Totális támadás
SKILL_JEUNGCHE	SKILL_JEUNGCHE Wird nicht mehr benutzt
SKILL_JEUNGHON	SKILL_JEUNGHON Wird nicht mehr benutzt
SKILL_JEUNGRYEOK	Támadás +
SKILL_JEUNGSOK	Sebesség +
SKILL_JIGAM	SKILL_JIGAM Wird nicht mehr benutzt
SKILL_JIPJUNG	SKILL_JIPJUNG Wird nicht mehr benutzt
SKILL_JUMAGAP	Elvarázsolt felszerelés
SKILL_JUMAGEOM	SKILL_JUMAGEOM Wird nicht mehr benutzt
SKILL_KWAEGEOM	SKILL_KWAEGEOM Wird nicht mehr benutzt
SKILL_KWAESOK	Gyorsaság
SKILL_LEGBOUND	SKILL_LEGBOUND Wird nicht mehr benutzt
SKILL_MUSA	SKILL_MUSA Wird nicht mehr benutzt
SKILL_MUYEONG	Láng szelleme
SKILL_NEED_EMPTY_BOTTLE	Nincs üres üvegem.
SKILL_NEED_POISON_BOTTLE	Nincs méregüvegem.
SKILL_ONLY_FOR_GUILD_WAR	Ezt a készséget csak céhháborúban kamatoztathatod.
SKILL_PABEOP	Varázslat érvénytelenítés
SKILL_POWERFUL_STRIKE	Kábult támadás
SKILL_SEOMGWANG	Villám bomba
SKILL_SINCHAK	SKILL_SINCHAK Wird nicht mehr benutzt
SKILL_SLEEP	Alvás
SKILL_SLOW	Lassan
SKILL_STUN	Elkábít
SKILL_SUHO	Õr
SKILL_SUMMON_DESCRIPTION	Felidézés esélye: %d%%
SKILL_TOOLTIP_INT	Intelligencia
SKILL_TOOLTIP_LEVEL	Szint
SKILL_TOXICDIE	Mérgezés
SKILL_TOXICPOWER	Méregtámadás fokozva
SKILL_TUSOK	Szellem ütés
SKILL_WONSIN	UNUSED
SKILL_YONGSIN	UNUSED
STAT_MINUS_CON	Életerõ beállítás (maradék esély: %d)
STAT_MINUS_DEX	Ügyesség kiigazítás (Maradék esély: %d)
STAT_MINUS_INT	Intelligencia beállítás (maradék esély: %d)
STAT_MINUS_STR	Erõ beállítás (maradék esély: %d)
STAT_TOOLTIP_CON	Növekszik a TP és a védelem
STAT_TOOLTIP_DEX	Növekszik a támadás és a kitérés
STAT_TOOLTIP_INT	Növekszik a MP valamint a mágikus támadás és védekezés
STAT_TOOLTIP_STR	Növekszik a támadóérték és a sérülés
SYMBOLLIST_TITLE	Céh zászló bejelentés
SYSTEM_OPTION_CPU_TILING_1	CPU-tiling módban a gyengébb PC sebessége fokozható.
SYSTEM_OPTION_CPU_TILING_2	Grafikai problémák esetén válaszd a 'Rendszer tulajdonságokat' vagy a CONFIG.exe-t.
SYSTEM_OPTION_CPU_TILING_3	és válts GPU-tiling módra.
SYSTEM_OPTION_GPU_TILING_1	A GPU-tiling mód egy gyengébb PC-n lassan futhat
SYSTEM_OPTION_GPU_TILING_2	Grafikai problémák esetén válaszd a 'Rendszer tulajdonságokat' vagy a 'CONFIG.exe'-t.
SYSTEM_OPTION_GPU_TILING_3	és válts CPU-tiling módra.
SYSTEM_OPTION_TILING_EXIT	Mozaik módra váltáshoz újra kell indítani a játékot.
TARGET_BUTTON_ACCEPT_FIGHT	Egyetért
TARGET_BUTTON_AVENGE	Bosszú
TARGET_BUTTON_BUILDING_DESTROY	Elpusztít
TARGET_BUTTON_DISMOUNT	Leszáll
TARGET_BUTTON_EMOTION_ALLOW	Érzelmek
TARGET_BUTTON_EXCHANGE	Kereskedés
TARGET_BUTTON_EXCLUDE	Kizár
TARGET_BUTTON_EXIT_OBSERVER	Megfigyelõ mód vége
TARGET_BUTTON_FIGHT	Párbaj
TARGET_BUTTON_FRIEND	Barát
TARGET_BUTTON_INVITE_GUILD	Céh meghívás
TARGET_BUTTON_INVITE_PARTY	Csoport meghívás
TARGET_BUTTON_LEAVE_PARTY	Csoport elhagyása
TARGET_BUTTON_REQUEST_ENTER_PARTY	Belépés a csoportba
TARGET_BUTTON_VIEW_EQUIPMENT	Felszerelés
TARGET_BUTTON_WHISPER	Suttogni
TARGET_LEVEL_BOSS	Fõnök
TARGET_LEVEL_KING	5. szint
TARGET_LEVEL_KNIGHT	3. szint
TARGET_LEVEL_PAWN	1. szint
TARGET_LEVEL_S_KNIGHT	4. szint
TARGET_LEVEL_S_PAWN	2. szint
TASKBAR_ATTACK	Támadni
TASKBAR_AUTO	Automatikus támadás
TASKBAR_CAMERA	Kamera
TASKBAR_EXP	Tapasztalat
TASKBAR_HP	HP
TASKBAR_MOVE	Mozogni
TASKBAR_SKILL	Készség
TASKBAR_SP	MP
TASKBAR_ST	ST
THING_COUNT	minden
TOOLTIP_ANTI_SELL	Nem lehet eladni a boltban.
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Állatok elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Nindzsák elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Ördögök elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Félemberek elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Ezoterikusok elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Szörnyek elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Orkok elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Sámánok elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Surák elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Élõholtak elleni erõ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Harcosok elleni erõ +%d%%	SA
TOOLTIP_APPLY_BLOCK	Esély a közelharci támadás kivédésére %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	MP-t a háborúban 5 másodpercenként visszaállít %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Esély kritikus találatra +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% esély, hogy az MP-t találatnál megtartsd	SA
TOOLTIP_APPLY_DODGE	Esély a nyilak elkerülésére %d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% esély EXP bónuszra	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% esély dupla mennyiségû Yang eldobására	SA
TOOLTIP_APPLY_IMMUNE_FALL	Immunis a leesésre	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Immunis a lelassulás ellen.	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Immunis az ájulás ellen	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% esély, dupla mennyiségû tárgy eldobására	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% esély, TP visszaállítására	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% esély, MP visszaállítására	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% esély Mp rablásra	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. TP +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Nincs hatás
TOOLTIP_APPLY_NO_DEATH_PENALTY	Nem vész el tapasztalat pont ha a karakter újjáéled a holttesténél.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% esély átható találatra	SA
TOOLTIP_APPLY_POISON_PCT	Mérgezés esélye %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Méreg ellenállás %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Ital %d%% hatásnövekedés	SA
TOOLTIP_APPLY_REFLECT_CURSE	%d%% esély, az átok visszaverésére	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% esély a közelharci támadás visszaverésére	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Védelmi esély nindzsatámadás ellen %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Harang védelem %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Tõr védekezés %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Legyezõ védekezés %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Védekezési esély sámántámadás ellen %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Védekezési esély Sura támadás ellen %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Kard védelem %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Kétkezes védelem %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Védekezési esély harcos támadás ellen %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Szél ellenállás %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Könyvbõl tanulás esélyének növelése 2,5-szeresére 	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Ha sikertelen a tanulás, azonnal újra próbálhatod szabadon.	SNA
TOOLTIP_APPLY_SLOW_PCT	Lassítás esélye %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% veszteség eltûnik a TP-bõl.	SA
TOOLTIP_APPLY_STEAL_SP	%d%% veszteség eltûnik az MP-bõl.	SA
TOOLTIP_APPLY_STUN_PCT	Ájulás esélye %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD_PEN	Kard ellenállás áttörése %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND_PEN	Két kezes védelem áttörése %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER_PEN	Tőr ellenállás áttörése %d%%	SA
TOOLTIP_APPLY_RESIST_BELL_PEN	Harang ellenállás áttörése %d%%	SA
TOOLTIP_APPLY_RESIST_FAN_PEN	Legyező ellenállás áttörése %d%%	SA
TOOLTIP_APPLY_RESIST_BOW_PEN	Nyíl ellenállás áttörése %d%%	SA
TOOLTIP_APPLY_RESIST_ATTBONUS_HUMAN	Félemberek elleni ellenállás %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Villám elleni erő +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DARK	Sötétség elleni erő +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Jég elleni erő +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Tűz elleni erő +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Föld elleni erő +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WIND	Szél elleni erő +%d%%	SA
TOOLTIP_APPLY_RESIST_ICE	Jég ellenállás %d%%	SA
TOOLTIP_APPLY_RESIST_EARTH	Föld ellenállás %d%%	SA
TOOLTIP_APPLY_RESIST_DARK	Sötétség ellenállás %d%%	SA
TOOLTIP_APPLY_ANTI_CRITICAL_PCT	Kritikus találatok elleni védelem +%d%%	SA
TOOLTIP_APPLY_ANTI_PENETRATE_PCT	Átható találatok elleni védelem +%d%%	SA
TOOLTIP_APPLY_DEFENSE_BONUS	Védelem +%d%%	SA
TOOLTIP_ARMOR	Felszerelés
TOOLTIP_ARROW	Nyíl
TOOLTIP_ASSASSIN	Nindzsa
TOOLTIP_ATT_GRADE	Támadó érték +%d	SA
TOOLTIP_ATT_SPEED	Támadósebesség +%d%%	SA
TOOLTIP_AUTO_POTION_HP	Nap Elixír
TOOLTIP_AUTO_POTION_REST	Maradék: %.2f%%
TOOLTIP_AUTO_POTION_SP	Hold Elixír
TOOLTIP_AUTO_POTION_USING	Aktív
TOOLTIP_BOW_DISTANCE	Íjjász hatótávolság +%dm	SA
TOOLTIP_BUYPRICE	Ár: %s
TOOLTIP_CAST_SPEED	Varázssebesség +%d%%	SA
TOOLTIP_CON	Életerõ +%d	SA
TOOLTIP_DEF_GRADE	Védekezés +%d	SA
TOOLTIP_DEX	Ügyesség +%d	SA
