TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Enter confirmation number
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Enter the cell phone number for the Text message sending.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Do you want to enter the number now?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Enter cell phone number.
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Send message.
MINIMAP	Open Mini Map
MINIMAP_CANNOT_SEE	Mini Map cannot be seen.
MINIMAP_CAN_NOT_SHOW_AREAMAP	Large Map cannot be shown.
MINIMAP_DEC_SCALE	Zoom out
MINIMAP_INC_SCALE	Zoom in
MINIMAP_OBSERVER_COUNT	%d observers
MINIMAP_SHOW_AREAMAP	Open Large Map
MINUTE	Minutes
MONETARY_UNIT0	Yang
MONETARY_UNIT1	Ten Thousand
MONETARY_UNIT2	Hundred Billion
MONETARY_UNIT_GAYA	Gaya
MOVE_ITEM_FAILURE_PRIVATE_SHOP	You cannot move items while you have a private shop open.
MUSIC_EMPTY_MUSIC_LIST	No Backgroundmusic.
MUSIC_METIN2_DEFAULT_THEMA	Metin2 Standard music
MUSIC_NOT_SELECT_MUSIC	No Music file chosen.
NEEFD_REST	You must rest first.
NOT_YET_SUPPORT	Not yer supported
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	You cannot activate Guild Mode when you do not belong to a Guild.
OPTION_PVPMODE_NOT_SUPPORT	You cannot choose this configuration in PvP Mode.
OPTION_PVPMODE_PROTECT	You need to have at least Level %d to be able to change the PvP Mode.
PARTY_BONUS_ATTACKER	Attack Value: +%d	SA
PARTY_BONUS_BERSERKER	Attck Speed: +%d	SA
PARTY_BONUS_BUFFER	Skill Duration: +%d	SA
PARTY_BONUS_DEFENDER	Defence: +%d	SA
PARTY_BONUS_EXP	Bonus EXP: %d%%	SA
PARTY_BONUS_SKILL_MASTER	Max. SP: +%d	SA
PARTY_BONUS_TANKER	Max. HP: +%d	SA
PARTY_BREAK_UP	Delete Group
PARTY_DO_YOU_ACCEPT	 would like to join the Group.
PARTY_DO_YOU_JOIN	 has invited you to join his group. Accept?
PARTY_EXP_DISTRIBUTION_MODE	EXP Distribution
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	Level dependant
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Higher level group members receive more EXP.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	even
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	All Group members receive the same EXP.
PARTY_HEAL_ALL_MEMBER	Restore everything.
PARTY_INCREASE_AREA_150	Range of the group heightened of the factor 1.5 .	SNA
PARTY_INCREASE_AREA_200	Range of the group heightened of the factor 2.	SNA
PARTY_LEAVE	Leave group
PARTY_LONGTIME_BONUS_EXP	Bonus EXP for a long group game: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Offline]
PARTY_RECALL_MEMBER	Call group member.
PARTY_REGEN_BONUS	Bonus for HP- + SP regeneration: +%d%%	SA
PARTY_REQUEST_DENIED	Your request has been declined.
PARTY_SET_ATTACKER	Constitute as Attacker.
PARTY_SET_BERSERKER	Constitute as Berserker.
PARTY_SET_BUFFER	Constitute as Blocker.
PARTY_SET_DEFENDER	Constitute as Defender.
PARTY_SET_NORMAL	Withdraw settings.
PARTY_SET_SKILL_MASTER	Constitute as Skill Master.
PARTY_SET_TANKER	Constitute as blade fighter.
PARTY_SKILL_ATTACKER	Base Attack Value Attacker +%.0f
PARTY_SKILL_BERSERKER	Attack Speed Berserker +%.0f
PARTY_SKILL_BUFFER	Skill Duration Blocker +%.0f
PARTY_SKILL_DEFENDER	Defence Defender +%.0f
PARTY_SKILL_HP_REGEN	HP Regeneration +%.0f%%
PARTY_SKILL_PARTY_AREA	Group range +%d%%
PARTY_SKILL_SKILL_MASTER	Max. SP Skill Master +%.0f
PARTY_SKILL_SP_REGEN	SP Regeneration +%.0f%%
PARTY_SKILL_TANKER	Max. HP blade fighter +%.0f
PARTY_SKILL_WARP	Possible to call group members.
PASSWORD_TITLE	Storeroom password
PICK_ITEM_TITLE	Item Number
PICK_MONEY_TITLE	Sum
PRIVATE_SHOP_CANNOT_SELL_ITEM	You cannot sell this item in a private shop.
PRIVATE_SHOP_CLOSE_QUESTION	Do you want to close the private shop?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Name of the private shop.
OFFLINE_SHOP_INPUT_NAME_DIALOG_TITLE	Offline Store Name
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Price
PVP_NEW_GOOD4	Ritterlich
PVP_NEW_GOOD3	Legende
PVP_NEW_GOOD2	Exzellent
PVP_NEW_GOOD1	Ordnungshüter
PVP_LEVEL0	Chivalric
PVP_LEVEL1	Noble
PVP_LEVEL2	Good
PVP_LEVEL3	Friendly
PVP_LEVEL4	Neutral
PVP_LEVEL5	Aggressive
PVP_LEVEL6	Fraudulent
PVP_LEVEL7	Malicious
PVP_LEVEL8	Cruel
PVP_NEW_BAD1	Gewalttätig
PVP_NEW_BAD2	Brutal
PVP_NEW_BAD3	Krank
PVP_NEW_BAD4	Grausam
PVP_MODE_GUILD	PvP - Guild activated
PVP_MODE_KILL	PvP - Free activated
PVP_MODE_NORMAL	PvP - Peace activated
PVP_MODE_PROTECT	PvP - Protection activated
PVP_MODE_REVENGE	PvP - Hostile activated
PVP_OPTION_KILL	Free
PVP_OPTION_NORMAL	Peace
PVP_OPTION_PROTECT	Protection
PVP_OPTION_REVENGE	Hostile
QUEST_APPEND	New Quest acquired.
QUEST_MIN	Min.
QUEST_SEC	Sec.
QUEST_TIMEOVER	Time Expired
QUEST_UNLIMITED_TIME	No time limit.
QUEST_ZEROSEC	0 Sec.
QUICKSLOT_REGISTER_DISABLE_ITEM	This Item cannot be added to the Fast Access Field.
RECEIVE_MESSAGE	%s sent you a message.
REFINE_COST	Costs for Advancement: %d Yang
REFINE_DESTROY_WARNING	This Item could be destroyed while upgrading.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Do you really want to upgrade this item?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	If you fail, the item will be destroyed. Do you want to continue?
REFINE_DOWN_GRADE_WARNING	The Item could be down graded this way.
REFINE_DO_YOU_SEPARATE_METIN	Do you want to remove all available spirit stones?
REFINE_FAILURE	Oh no, that didn't work! We've failed.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s cannot be attached to this item.
REFINE_FAILURE_EQUIP_ITEM	You cannot upgrade equipped Items.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	No spirit stone can be taken away.
REFINE_FAILURE_NEED_BETTER_SCROLL	You need a better Advancement Scroll.
REFINE_FAILURE_NO_GOLD_SOCKET	There is no Gold socket to include %s .
REFINE_FAILURE_NO_MORE_SOCKET	You cannot add any more sockets.
REFINE_FAILURE_NO_SOCKET0	There is no free socket for the %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	You cannot add any more sockets to this item.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	This Item cannot be upgraded.
REFINE_SUCCESS	The advancement of the Item was successful.
REFINE_SUCCESS_PROBALITY	Chance for Advancement %d%%
REFINE_WARNING2	Do you want to continue?
SAFEBOX_ERROR	You entered the wrong password.
SAFEBOX_SELL_DISABLE_SAFEITEM	You cannot sell any of the saved Items.
SAFEBOX_WRONG_PASSWORD	The passwords have to be identical.
SCREENSHOT_SAVE1	is saved in
SCREENSHOT_SAVE2	Screenshot File
SCREENSHOT_SAVE_FAILURE	Saving of Screenshot failed.
SECOND	Sec
SELECT_CAN_NOT_DELETE	You cannot delete the character.
SELECT_CHANGED_NAME	You changed the name of the character.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	The character name is already existing.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Try again.
SELECT_CHANGE_FAILURE_STRANGE_NAME	That
SELECT_CHANGE_NAME_TITLE	Change character name.
SELECT_DELEING	Character will be deleted.
SELECT_DELETED	Deletion successful.
SELECT_DO_YOU_DELETE_REALLY	Do you want to continue?
SELECT_EMPTY_SLOT	This is an empty field.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Enter a new character name.
SELECT_NOT_JOIN_GUILD	No Guild
SHOP_BUY_INFO	Choose the Item you want to buy in the shop window.
SHOP_CANNOT_SELL_EQUIPMENT	You cannot sell  equipped Items.
SHOP_CANNOT_SELL_ITEM	This Item cannot be sold.
SHOP_ERROR_UNKNOWN	Unknown Shop Error: %s
SHOP_INVALID_POS	This Item cannot be used here.
SHOP_INVENTORY_FULL	Your inventory is full.
SHOP_NOT_ENOUGH_MONEY	Not enough Yang
SHOP_NOT_ENOUGH_MONEY_EX	You do not have enough Yang.
SHOP_SELL_INFO	Choose the Item you want to sell  in your inventory window.
SHOP_SOLDOUT	Sold Out
SHOT_ERROR_UNKNOWN	Unknown Error during Long Distance Attack: %s
SKILL_BOHO	Reflect
SKILL_BUDONG	Is no longer used
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	You need EXP to learn this Skill.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	You need a Book to learn this Skill.
SKILL_CHEONGEUN	Strong Body
SKILL_CRITICAL	Critical hit
SKILL_ENCHANT_POISON	Apply Poison
SKILL_EUNHYEONG	Camouflage
SKILL_FAINT	Blackout
SKILL_FIND_TRAP	Find Trap
SKILL_FIRE	Permanent Fire
SKILL_FISHMIND	Fishing Marble is active
SKILL_GAMJI	Capture
SKILL_GEOMGYEONG	Aura of the Sword
SKILL_GEONGON	SKILL_GEONGON is no longer used
SKILL_GICHEON	Dragon's Aid
SKILL_GIGONG	Chi Rotation
SKILL_GONGPO	Fear
SKILL_GRADE_NAME_GRAND_MASTER	%s Grand Master
SKILL_GRADE_NAME_MASTER	%s Master
SKILL_GRADE_NAME_PERFECT_MASTER	%s Perfect Master
SKILL_GRADE_NAME_LEGENDARY_MASTER	%s Legendary Master
SKILL_GROUP_ASSASSIN_1	Blade
SKILL_GROUP_ASSASSIN_2	Arc
SKILL_GROUP_HORSE	Riding
SKILL_GROUP_SHAMAN_1	Dragon
SKILL_GROUP_SHAMAN_2	Healing
SKILL_GROUP_SURA_1	Weapon
SKILL_GROUP_SURA_2	Magic
SKILL_GROUP_WARRIOR_1	Body
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GROUP_WOLFMAN	Skills
SKILL_GWIGEOM	Enchanted Blade
SKILL_GYEONGGONG	Feather Walking
SKILL_HEUKSIN	Dark Protection
SKILL_HOSIN	Blessing
SKILL_HWAYEOM	SKILL_HWAYEOM Wird nicht mehr benutzt
SKILL_HYEOLMA	SKILL_HYEOLMA Wird nicht mehr benutzt
SKILL_INC_ATKSPD	Attack speed raised
SKILL_INC_MOVSPD	Movement speed raised
SKILL_INMA	SKILL_INMA Wird nicht mehr benutzt
SKILL_JEOJU	Curse
SKILL_JEONGEOP	Healing
SKILL_JEONGWI	Battle Flush
SKILL_JEONSINBANGEO	Full Defence
SKILL_JEONSINGONGGYEOK	Full Attack
SKILL_JEUNGCHE	SKILL_JEUNGCHE Wird nicht mehr benutzt
SKILL_JEUNGHON	SKILL_JEUNGHON Wird nicht mehr benutzt
SKILL_JEUNGRYEOK	Attack +
SKILL_JEUNGSOK	Speed +
SKILL_JIGAM	SKILL_JIGAM Wird nicht mehr benutzt
SKILL_JIPJUNG	SKILL_JIPJUNG Wird nicht mehr benutzt
SKILL_JUMAGAP	Enchanted Armour
SKILL_JUMAGEOM	SKILL_JUMAGEOM Wird nicht mehr benutzt
SKILL_KWAEGEOM	SKILL_KWAEGEOM Wird nicht mehr benutzt
SKILL_KWAESOK	Speed
SKILL_LEGBOUND	SKILL_LEGBOUND Wird nicht mehr benutzt
SKILL_MUSA	SKILL_MUSA Wird nicht mehr benutzt
SKILL_MUYEONG	Ghost of the Flame
SKILL_NEED_EMPTY_BOTTLE	I do not have an Empty Bottle.
SKILL_NEED_POISON_BOTTLE	I do not have a Poison Bottle
SKILL_ONLY_FOR_GUILD_WAR	You can use this Skill during a Guild War only.
SKILL_PABEOP	Neutralize Spell
SKILL_POWERFUL_STRIKE	Dazing Attack
SKILL_SEOMGWANG	Lightning Bomb
SKILL_SINCHAK	SKILL_SINCHAK Wird nicht mehr benutzt
SKILL_SLEEP	Sleep
SKILL_SLOW	Slow
SKILL_STUN	Daze
SKILL_SUHO	Guard
SKILL_SUMMON_DESCRIPTION	Chance of the Evocation: %d%%
SKILL_TOOLTIP_INT	Intelligence
SKILL_TOOLTIP_LEVEL	Level
SKILL_TOXICDIE	Poisoning
SKILL_TOXICPOWER	Poison attack value increased
SKILL_TUSOK	Ghost Hit
SKILL_WONSIN	UNUSED
SKILL_YONGSIN	UNUSED
STAT_MINUS_CON	Vitality Adjustment (Remaining chance: %d)
STAT_MINUS_DEX	Dexterity Adjustment (Remaining Chance: %d)
STAT_MINUS_INT	Intelligence Adjustment (Rest of Chance: %d)
STAT_MINUS_STR	Strength Adjustment (Rest of Chance: %d)
STAT_TOOLTIP_CON	Increases HP and defence
STAT_TOOLTIP_DEX	Increases attack and evasion
STAT_TOOLTIP_INT	Increases SP, magic attack and defence
STAT_TOOLTIP_STR	Increases attack value and damage
SYMBOLLIST_TITLE	Register Guild flag
SYSTEM_OPTION_CPU_TILING_1	CPU Tiling Mode can upgrade the speed of a weaker PC.
SYSTEM_OPTION_CPU_TILING_2	If there are problem with the graphics choose either ,Systemoption‘ or ,CONFIG.exe‘
SYSTEM_OPTION_CPU_TILING_3	and change to GPU Tiling Mode.
SYSTEM_OPTION_GPU_TILING_1	GPU Tiling Mode can run slow on a weaker PC.
SYSTEM_OPTION_GPU_TILING_2	If there are problems with the graphics choose either 'System Options' or 'CONFIG.exe'
SYSTEM_OPTION_GPU_TILING_3	and change to GPU Tiling Mode.
SYSTEM_OPTION_TILING_EXIT	To change to Tiling mode, the game has to be restarted.
TARGET_BUTTON_ACCEPT_FIGHT	Agree
TARGET_BUTTON_AVENGE	Revenge
TARGET_BUTTON_BUILDING_DESTROY	Destroy
TARGET_BUTTON_DISMOUNT	Dismount
TARGET_BUTTON_EMOTION_ALLOW	Emotions
TARGET_BUTTON_EXCHANGE	Trading
TARGET_BUTTON_EXCLUDE	Exclude
TARGET_BUTTON_EXIT_OBSERVER	End Observer Mode
TARGET_BUTTON_FIGHT	Duel
TARGET_BUTTON_FRIEND	Friend
TARGET_BUTTON_INVITE_GUILD	Guild Invitation
TARGET_BUTTON_INVITE_PARTY	Group Invitation
TARGET_BUTTON_LEAVE_PARTY	Leave Group
TARGET_BUTTON_REQUEST_ENTER_PARTY	Join Group
TARGET_BUTTON_VIEW_EQUIPMENT	Equipment
TARGET_BUTTON_WHISPER	Whispering
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Level 5.
TARGET_LEVEL_KNIGHT	Level 3.
TARGET_LEVEL_PAWN	Level 1.
TARGET_LEVEL_S_KNIGHT	Level 4.
TARGET_LEVEL_S_PAWN	Level 2.
TASKBAR_ATTACK	Attack
TASKBAR_AUTO	Attack automatically
TASKBAR_CAMERA	Camera
TASKBAR_EXP	Experience
TASKBAR_HP	HP
TASKBAR_MOVE	Move
TASKBAR_SKILL	Skill
TASKBAR_SP	SP
TASKBAR_ST	AP
THING_COUNT	all
TOOLTIP_ANTI_SELL	Cannot be sold in the shop.
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Strong against Animals +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Strong against Ninjas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Strong against Devils +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Strong against Half Humans +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Strong against Mystics +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Strength against monsters +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Strong against Orcs +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Strong against Shamans +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Strong against Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Strong against Undead +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Strong against Warriorr +%d%%	SA
TOOLTIP_APPLY_BLOCK	Chance to block a close-combat attack %d%% 	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Recover SP all 5 seconds in a Battle %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Chance of critical hit +%d%% 	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% Chance to get back SP when hit	SA
TOOLTIP_APPLY_DODGE	Chance to avoid Arrows %d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Chance for EXP Bonus	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% Chance to drop double Yang	SA
TOOLTIP_APPLY_IMMUNE_FALL	Immune against falling down	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Defence against slowing	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Defence against blackouts	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Chance to drop double the Items	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% Chance, to restore HP	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% Chance to restore SP	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% chance to rob SP	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. HP +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. SP +%d%% 	SA
TOOLTIP_APPLY_NOAFFECT	No effect
TOOLTIP_APPLY_NO_DEATH_PENALTY	No experience points will be lost if your character is revived at the place of his death. 	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% Chance for piercing Hits	SA
TOOLTIP_APPLY_POISON_PCT	Poisoning chance %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Poison Resistance %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Potion %d%% effect raise	SA
TOOLTIP_APPLY_REFLECT_CURSE	Chance to reflect Curse: %d%%	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% Chance to reflect close combat hits  	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Defence chance against ninja attacks: %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Bell Defence %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Dagger Defence %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Fan Defence %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Defence chance against shaman attacks: %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Defence chance against sura attacks: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Sword Defence %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Two-Handed Defence %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Defence chance against warrior attacks: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Wind Resistance %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Chance to learn from books upgraded by factor 2.5 .	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	If learning fails you immediately have another try for free	SNA
TOOLTIP_APPLY_SLOW_PCT	Slowing chance %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% damage  will be absorbed by HP	SA
TOOLTIP_APPLY_STEAL_SP	%d%% damage will be absorbed by SP	SA
TOOLTIP_APPLY_STUN_PCT	Blackout chance %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD_PEN	Fracture of sword defense %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND_PEN	Fracture of two-hand defense %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER_PEN	Fracture of dagger defense %d%%	SA
TOOLTIP_APPLY_RESIST_BELL_PEN	Breakage of bells defence %d%%	SA
TOOLTIP_APPLY_RESIST_FAN_PEN	Fracture of fan defense %d%%	SA
TOOLTIP_APPLY_RESIST_BOW_PEN	Break of arrow resistance %d%%	SA
TOOLTIP_APPLY_RESIST_ATTBONUS_HUMAN	Resistance to half-human %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Force of lightning +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DARK	Force of Darkness +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Force of ice +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Force of Fire +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Force of the Earth +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WIND	Force of the Wind +%d%%	SA
TOOLTIP_APPLY_RESIST_ICE	Resistance to ice %d%%	SA
TOOLTIP_APPLY_RESIST_EARTH	Resistance to earth %d%%	SA
TOOLTIP_APPLY_RESIST_DARK	Resistance to darkness %d%%	SA
TOOLTIP_APPLY_ANTI_CRITICAL_PCT	Defense against Crit. Hits + %d%%	SA
TOOLTIP_APPLY_ANTI_PENETRATE_PCT	Defense against Pen. Hits +%d%%	SA
TOOLTIP_APPLY_DEFENSE_BONUS	Defense +%d%%	SA
TOOLTIP_ARMOR	Armor
TOOLTIP_ARROW	Arrow
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Attack Value +%d	SA
TOOLTIP_ATT_SPEED	Attack Speed +%d%%	SA
TOOLTIP_AUTO_POTION_HP	Sun Elixir
TOOLTIP_AUTO_POTION_REST	Remainder: %.2f%%
TOOLTIP_AUTO_POTION_SP	Moon Elixir
TOOLTIP_AUTO_POTION_USING	Active
TOOLTIP_BOW_DISTANCE	Arc Range +%d m	SA
TOOLTIP_BUYPRICE	Price: %s
TOOLTIP_CAST_SPEED	Casting Speed +%d%%	SA
TOOLTIP_CON	Vitality +%d	SA
TOOLTIP_DEF_GRADE	Defence +%d	SA
TOOLTIP_DEX	Dexterity +%d	SA
TOOLTIP_EAR	Earring
TOOLTIP_ETC	And so on
TOOLTIP_FISHINGROD_EXP	Points %d / %d
TOOLTIP_FISHINGROD_LEVEL	Level: %d
TOOLTIP_FISHINGROD_UPGRADE1	Give to the Fisherman
TOOLTIP_FISHINGROD_UPGRADE2	to get a better
TOOLTIP_FISHINGROD_UPGRADE3	Fishing Pole.
TOOLTIP_FISH_LEN	Lenght: %.2fcm
TOOLTIP_HELMET	Helmet
TOOLTIP_HP_REGEN	HP Regeneration +%d%%	SA
TOOLTIP_INT	Intelligence +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Attack Value %d
TOOLTIP_ITEM_ATT_POWER	Attack Value %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Attack Value %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Attack Value %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Attacking Speed %s
TOOLTIP_ITEM_DEF_GRADE	Defence %d
TOOLTIP_ITEM_FAST	Fast
TOOLTIP_ITEM_DURABILITY	Shelf life: %2f%%
TOOLTIP_ITEM_LIMIT_CON	Vitality Upper Limit: %d
TOOLTIP_ITEM_LIMIT_DEX	Dexterity Upper Limit: %d
TOOLTIP_ITEM_LIMIT_INT	Intelligence Upper Limit: %d
TOOLTIP_ITEM_LIMIT_LEVEL	From Level: %d
TOOLTIP_ITEM_LIMIT_STR	Strenght Upper Limit: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Magical Attack Value %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Magical Attack Value %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Magical Defence %d
TOOLTIP_APPLY_MAGIC_ATTBONUS_PER	Magic attack +%d%%
TOOLTIP_APPLY_MELEE_MAGIC_ATTBONUS_PER	Magic/Melee attack +%d%%
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Slow
TOOLTIP_ITEM_VERY_FAST	Very fast
TOOLTIP_ITEM_VERY_SLOW	Very slow
TOOLTIP_ITEM_WEARABLE_JOB	[Wearable]
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Lucky Number: %d
TOOLTIP_MAGIC_ATT_GRADE	Magical Attack Value +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Magical Defence +%d	SA
TOOLTIP_MALL_ATTBONUS	Attack Value +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Attack Value +10%	SNA
ACCE_WINDOW_ONLY_WEAPONS	You can only absorb weapons.
TOOLTIP_MALL_AUTOLOOT	A hand that picks up dropped Yang automatically	SNA
TOOLTIP_MALL_DEFBONUS	Defence +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Defence 	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	Increases gaining EXP by 50%	SNA
TOOLTIP_MALL_FISH_MIND	Your chance of catching a rare fish is doubled.	SNA
TOOLTIP_MALL_GOLDBONUS	Yang drop chance is increased by %.1f%%	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Doubles your chance to capture Yang	SNA
TOOLTIP_MALL_ITEMBONUS	Item drop chance (%.1f)	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Doubles your chances of capturing items	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Lovepoints raise faster.	SNA
TOOLTIP_MALL_SAFEBOX	Your Storeroom gets 2 storage rooms	SNA
TOOLTIP_MAX_HP	Max. HP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. HP +%d%%	SA
TOOLTIP_MAX_SP	Max. SP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. SP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Endurance +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS ERROR(%d, %d)
TOOLTIP_MOV_SPEED	Movement Speed %d%%	SA
TOOLTIP_NECK	Necklace
TOOLTIP_NEED_ALL_SP	Needed SP: Max.
TOOLTIP_NEED_GSP	Needed Dragon ghost: %d
TOOLTIP_NEED_HP	Needed HP: %d
TOOLTIP_NEED_HP_PER_SEC	HP / Sec.: %d
TOOLTIP_NEED_SKILL_POINT	Needed Skill Points:
TOOLTIP_NEED_SP	Needed SP: %d
TOOLTIP_NEED_SP_PER_SEC	SP / Sec.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Next Level: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Next Level: %d (Max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Average Damage %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Average Damage Resistance %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	More than %d Group members
TOOLTIP_PARTY_INFO_GRADE_UP2	Attack Level +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Defence Level +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Restore HP/SP of all Group members all 60 minutes.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Restore HP/SP of all Group members all 30 minutes
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	You have to wait 3 minutes after the death of a group member.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	You can call Group members who are on the same server anytime.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Attack Level +(Number of Group members./2) Attacker %d can be chosen.
TOOLTIP_PARTY_INFO_SET_TANKER	Defence Level +(Number of Group members) blade fighters 1 can be chosen.
TOOLTIP_PARTY_SKILL_LEVEL	Current Level: %d
