TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
GUILDWINDOW_GRADE_BANK	םדßהו ַ׃Ê־ַֿד ָהß ַבַָׁ״ֹ זד׃ÊזֿÚ ַבַָׁ״ֹ
GUILDWINDOW_GRADE_DRIVEOUTAUTHORITY	םדßהו ֽ׀Ý Úײז דה ֳÚײֱַ ַבַָׁ״ֹ¿
GUILDWINDOW_GRADE_GRADENAME	ַ׃ד ַבׁÊָֹ
GUILDWINDOW_GRADE_GRADENUMBER	ׁÞד ַבׁÊָֹ
GUILDWINDOW_GRADE_GUILDWAR	םדßהו ַ־Êםַׁ ַבֳÚײֱַ ַבד׃דזֽ בוד ַבדװַׁßֹ Ýם ַבÞÊַב.
GUILDWINDOW_GRADE_INVITEAUTHORITY	םדßהו ײד בַÚָםה ֲ־ׁםה ֵבל ַבַָׁ״ֹ
GUILDWINDOW_GRADE_NOTICEAUTHORITY	םדßהו ֵבױַÞ ַבד׀ßַׁÊ ַב־ַױֹ ַָבַָׁ״ֹ
GUILDWINDOW_GRADE_SKILLAUTHORITY	םדßהו ַ׃ÊÚדַב דוַַׁÊ ַבׁזַָ״
GUILDWINDOW_INFO_LEVEL10	םׁÝÚ ַבÚֿֿ ַבֳÞױל בבֳÚײֱַ
GUILDWINDOW_INFO_LEVEL15	Ê־Ýםײ Úבל ַב׃Úׁ: Þזֹ ַבÊהםה
GUILDWINDOW_INFO_LEVEL20	ָהß: ֵÚÝֱַ ײֶַָׁם
GUILDWINDOW_INFO_LEVEL5	+5% EXP Úבל ÊָׁÚ ַבַָׁ״ֹ
GUILDWINDOW_LIST_ALL	ּדםÚ ַבֵדַָׁ״זׁםַÊ
GUILDWINDOW_LIST_ALREADY_REGISTER	[ַָׁ״ֹ] בÞֿ ÞֿרדÊ ״בָ ַבַהײדַד דה Þָב.
GUILDWINDOW_LIST_APPLICANT_LIST	Þֶַדֹ ַבדׁװֽםה
GUILDWINDOW_LIST_CHRACTER_JOB	״ָÞֹ
GUILDWINDOW_LIST_CHRACTER_LV	ד׃Êזל
GUILDWINDOW_LIST_CHRACTER_NAME	ַ׃ד ַבװ־ױםֹ
GUILDWINDOW_LIST_CHRACTER_SUB_JOB	Êֿׁםָ
GUILDWINDOW_LIST_EMPIRE_A	װםה׃ז
GUILDWINDOW_LIST_EMPIRE_B	װזהּז
GUILDWINDOW_LIST_EMPIRE_C	ּםהז
GUILDWINDOW_LIST_GUILDMEMBER	ַבֳÚײֱַ
GUILDWINDOW_LIST_GUILD_LIST	בֶַֹֽ ַבַָׁ״ֹ
GUILDWINDOW_LIST_GUILD_LV	ד׃Êזל
GUILDWINDOW_LIST_GUILD_NAME	ַָׁ״ֹ
GUILDWINDOW_LIST_INPUT_GUILDNAME	[ַָׁ״ֹ] ַבֱַּׁ ֵֿ־ַב ַ׃ד ַבַָׁ״ֹ.
GUILDWINDOW_LIST_LADDER	הÞַ״ ַבÊׁÊםָ
GUILDWINDOW_LIST_PROMOTE_GUILD	״בָ ַהײדַד
GUILDWINDOW_LIST_PROMOTE_GUILD_LIST	בֶַֹֽ ַבַָׁ״ֹ
GUILDWINDOW_LIST_RANKING	ַבׁÊָֹ
GUILDWINDOW_LIST_RANKING_COUNT	ַבׁÊָֹ
GUILDWINDOW_LIST_REGISTER	ַהײד
GUILDWINDOW_LIST_REGISTER_GUILD	״בָ ַהײדַד בבַָׁ״ֹ
GUILDWINDOW_LIST_SEARCH	ָֻֽ
GUILDWINDOW_LIST_SELECT_GUILD	[ַָׁ״ֹ] ַבֱַּׁ ַ־Êםַׁ ַָׁ״ֹ בÊÞֿםד ״בָ ַבַהײדַד.
GUILDWINDOW_PROMOTE_REFRESH	ֵװוַׁ
GUILDWINDOW_PROMOTE_REGISTER	ֵװוַׁ
GUILDWINDOW_SP_RECOVER	Þזֹ ַבÊרהםה ַבַ׃״זׁם
GUILDWINDOW_UPGRADE_ALTEROFPOWER	Êז׃םÚ ַבד׀ָֽ
GUILDWINDOW_UPGRADE_GUILDBANK	Êז׃םÚ ַבָהß
GUILD_BANKINFO_CLOSE	ֳÛבÞ
GUILD_BANKINFO_NAME	Úײז
GUILD_BANKINFO_TYPE	ֳװםֱַ/Úדבֹ
GUILD_BANKINFO_USETYPE	Úדבםֹ
GUILD_BANK_CLOSE	ֳÛבÞ
GUILD_BANK_INFO	׃ּב ד׃ÊזֿÚ ַבַָׁ״ֹ
GUILD_BOARD_ID	Úײז
GUILD_BOARD_TEXT	ׁ׃ַבֹ
GUILD_BUILDING_FIX_CHANGE	וב Êׁםֿ ֽÞַ ÊÛםםׁ ַבדזÞÚ¿
GUILD_BUILDING_FIX_CHANGE_GOLD	ַב׃Úׁ: 1.000.000 םַהÛ!
GUILD_BUILDING_FIX_DELETE	וב Êׁםֿ ֽÞַ ֽ׀Ý ו׀ַ ַבװםֱ¿
GUILD_BUILDING_FIX_NEED_BUILDING	בַ זּזֿ בדַָהם.
GUILD_BUILDING_GRADE	ׁÊָֹ
GUILD_BUILDING_NAME	ַ׃ד ַבדָהל
GUILD_CANNOT_HEAL_GSP_ANYMORE	ַדÊבֳÊ ״ַÞֹ װָֽ ַבÊהםה ֵבל ֲ־ׁוַ.
GUILD_COMMENT	ַßÊָ
GUILD_CREATE_ERROR_INSULT_NAME	ַ׃ד ַבַָׁ״ֹ Ûםׁ ד׃דזֽ ָו.
GUILD_DEFAULT_GRADE	ֳÚײֱַ ַבַָׁ״ֹ
GUILD_DELETE	ַֽ׀Ý
GUILD_DEPOSIT	זֶַֿÚ
GUILD_DO_YOU_HEAL_GSP	וב ÊׁÛָ דÞַָב %d דה ַבםַהÛ Ýם ַ׃ÊַּׁÚ %d דה װָֽ ַבÊהםה¿
GUILD_DO_YOU_JOIN	 ÞַדÊ ָֿÚזÊß. וב ÊׁÛָ Ýם ַבַהײדַד ֵבל ַבַָׁ״ֹ¿
GUILD_DRAGONLAIR_MIN	ֿÞםÞֹ
GUILD_DRAGONLAIR_SECOND	ַֻהםֹ
GUILD_EMPTY_AREA	ֳׁײ ־ַבםֹ
GUILD_ENEMY_GUILD_NAME	ַ׃ד ַבַָׁ״ֹ ַב־ױד
GUILD_FACILITY	דָהל ַּהָם
GUILD_GEM	ּֽׁ ßׁםד
GUILD_HEADQUARTER	ַבדָהל ַבֶׁם׃ם
GUILD_HEAL_GSP	ֵÚַֹֿ װָֽ ַבÊהםה
GUILD_INFO_ENEMY_GUILD_EMPTY	בַ םזּֿ
GUILD_MARK_NOT_ENOUGH_LEVEL	ֳֿהל ד׃Êזל ד״בזָ 3
GUILD_MARK_UPLOAD_NOTICE	ֳּׁזß ַהÊÙׁ בֽÙֹ ֽÊל ÊÊדßה דה Ê׃ּםב װÚַׁ ַבַָׁ״ֹ.
GUILD_MEMBER_JOB	״ָÞֹ
GUILD_MEMBER_KNIGHT	דÞַÊב
GUILD_MEMBER_LEVEL	ד׃Êזל
GUILD_MEMBER_NAME	Úײז
GUILD_MEMBER_RANK	ׁÊָֹ
GUILD_MEMBER_SPECIFIC_GRAVITY	הÞַ״ ַב־ָֹׁ EXP ַבדץÊָׁרÚ ָוַ
GUILD_NAME	ַ׃ד ַבַָׁ״ֹ
GUILD_NOT_ENOUGH_MATERIAL	בַ Êדבß דזַֿ ָהֱַ ßַÝםֹ בו׀ַ ַבדָהל.
GUILD_NOT_ENOUGH_MONEY	בַ Êדבß םַהÛ ßַÝע בָהֱַ ו׀ַ ַבדָהל.
GUILD_NO_NOTICE_PERMISSION	ֵהß Ûםׁ דץִוב בÊÞֿםד ֵÚבַהע דַ.
GUILD_OBJECT	ֳװםֱַ
GUILD_OFFER_EXP	ַ׃Êֻדַׁ ַב־ָֹׁ
GUILD_SHORT_EXP	Úֿֿ הÞַ״ ַב־ָֹׁ Ûםׁ ßַÝע.
GUILD_TILE_BASEINFO	דÚבזדַÊ Úה ַבֳׁײ
GUILD_TILE_BOARD	ד׀ßַׁÊ ־ַױֹ ַָבַָׁ״ֹ
GUILD_TILE_GRADE	ֵַֹֿׁ ַבֽÞזÞ
GUILD_TILE_INFO	דÚבזדַÊ ַבַָׁ״ֹ
GUILD_TILE_MEMBER	ַבֳÚײֱַ
GUILD_TILE_SKILL	דוַַׁÊ ַבׁזַָ״
GUILD_USE_MASTER_ONLY	ֵה ו׀ַ ַבֽÞ וז דה דבß Þֶַֿ ַבַָׁ״ֹ ÝÞ״.
GUILD_VILLAGE_01	דםׁםַהÛ
GUILD_VILLAGE_02	׃זהÛַָ
GUILD_VILLAGE_03	ַֿםַדם
GUILD_WAR1	דה״Þֹ ָֽׁ ַבַָׁ״ֹ
GUILD_WAR2	דה״Þֹ ָֽׁ ַבַָׁ״ֹ
GUILD_WAR3	דה״Þֹ ָֽׁ ַבַָׁ״ֹ
GUILD_WAR4	דה״Þֹ ָֽׁ ַבַָׁ״ֹ
GUILD_WAR_GAINSCORE_FIFTY	50 הÞ״ֹ
GUILD_WAR_GAINSCORE_HUNDRED	100 הÞ״ֹ
GUILD_WAR_GAINSCORE_THIRTY	30 הÞ״ֹ
GUILD_WAR_GAMETIME_SIXTY	60 ֿÞםÞֹ
GUILD_WAR_GAMETIME_TEN	10 ֿÞֶַÞ
GUILD_WAR_GAMETIME_THIRTY	30 ֿÞםÞֹ
GUILD_WAR_LIMIT_30MIN	ַבזÞÊ: 30 ֿÞםÞֹ
GUILD_WAR_REWARD_POTION	דßַÝֳֹ: ׃םֽױב ַבÝֶַׂ Úבל ּׁÚ
GUILD_WAR_SELECT_WAR	ַ־Êםַׁ הזÚםֹ ַבÞÊַב
GUILD_WAR_TYPE_DEFENSE	ÞÊַב ַבֿׁזÚ
GUILD_WAR_TYPE_DIE	׃ַֹֽ ַבָֽׁ
GUILD_WAR_TYPE_FLAG	ÞÊַב ַבֳÚבַד
GUILD_WAR_TYPE_NORMAL	דםַֿה ַבÞÊַב
GUILD_WAR_TYPE_TIGER	דÚׁßֹ ַבֵַָֹֿ
GUILD_WAR_TYPE_TIME	וּזד ׂדהם
GUILD_WAR_USE_BATTLE_MAP	ַבדßַה: ׃ַֹֽ ַבָֽׁ בבַָׁ״ֹ
GUILD_WAR_USE_NORMAL_MAP	דßַה: ־ׁם״ֹ Úַֿםֹ
GUILD_WAR_WIN_CHECK_SCORE	׃ÊÝזׂ ַבַָׁ״ֹ ַבÊם ֽױבÊ Úבל ֳßָׁ Úֿֿ דה ַבַהÊױַַׁÊ ַָבָֽׁ.
GUILD_WAR_WIN_FIVE	־ד׃ ּזבַÊ
GUILD_WAR_WIN_ONE	ּזבֹ
GUILD_WAR_WIN_TAKE_AWAY_FLAG1	ַ׃Êזבם Úבל Úבד ַב־ױד
GUILD_WAR_WIN_TAKE_AWAY_FLAG2	ז־׀ו ֵבל דÞׁß.
GUILD_WAR_WIN_THREE	ֻבַֻ ּזבַÊ
GUILD_WAR_WIN_WIPE_OUT_GUILD	Úבםß ַבÞײֱַ Úבל ּדםÚ ַב־ױזד בßם ÊÝזׂ.
GUILD_WITHDRAW	ַה׃ַָֽ
GUILD_YOU_DO_NOT_JOIN	ֵהß בַ ÊהÊדם ֵבל ֳם ַָׁ״ֹ.
HORSE_HEALTH0	דםÊ
HORSE_HEALTH1	םדזÊ ּזÚַנ
HORSE_HEALTH2	ֶַּÚ
HORSE_HEALTH3	דדבזֱ
HORSE_LEVEL1	ֽױַה Úַֿם
HORSE_LEVEL2	ֽױַה דֿׁÚ
HORSE_LEVEL3	ֽױַה ַבּםװ
HOUR	׃ַÚֹ
HOW_MANY_ITEM_DO_YOU_DESTROY1	Do you want to destroy %s?
HOW_MANY_ITEM_DO_YOU_DESTROY2	Do you want to destroy %dx %s?
HOW_MANY_ITEM_DO_YOU_DROP1	וב ÊׁÛָ Ýם ֵ׃Þַ״  %s¿
HOW_MANY_ITEM_DO_YOU_DROP2	וב ÊׁÛָ Ýם ֵ׃Þַ״ %s בÜ%d¿
HOW_MANY_ITEM_DO_YOU_DROP_OR_DESTROY1	Do you want to discard or destroy %s?
HOW_MANY_ITEM_DO_YOU_DROP_OR_DESTROY2	Do you want to discard or destroy %dx %s?
INPUT_MATRIX_CARD_NUMBER	ֳֿ־ב ׁÞד ָ״ַÞֹ ַבדַÊׁםß׃
INPUT_MATRIX_CARD_TITLE	ָ״ַÞֹ ַבדַÊׁםß׃
INPUT_PRIVATE_CODE_DIALOG_DESCRIPTION	ֳֿ־ב װÝֹׁ ַבֽ׀Ý דה ־םַׁ ֵַֹֿׁ ַבֽ׃ַָ.
INPUT_PRIVATE_CODE_DIALOG_TITLE	ֽ׀Ý ַבװ־ױםֹ
INVENTORY_DO_NOT_PACK_WARP_SCROLL	בַ םדßה ֿדּ ַבבÝֶַÝ.
INVENTORY_REALLY_USE_ITEM	וב ÊׁÛָ Ýם ÊÝÚםב ו׀ַ ַבָהֿ Úבל ו׀ַ ַבװםֱ¿
JOB_ASSASSIN	הםהַּ
JOB_ASSASSIN0	בַ װםֱ
JOB_ASSASSIN1	הםהַּ ַבÞÊַב Úה Þָׁ
JOB_ASSASSIN2	הםהַּ ַבÞÊַב Úה ָÚֿ
JOB_SHAMAN	װַדַה
JOB_SHAMAN0	בַ װםֱ
JOB_SHAMAN1	װַדַה ַבÊהםה
JOB_SHAMAN2	װַדַה ַבװÝֱַ
JOB_SURA	׃זַׁ
JOB_SURA0	בַ װםֱ
JOB_SURA1	׃זַׁ ַבÞÊַב ַב׃ֽׁם
JOB_SURA2	׃זַׁ ַב׃רֽׁ ַבֳ׃זֿ
JOB_WARRIOR	דַָֽׁ
JOB_WARRIOR0	בַ װםֱ
JOB_WARRIOR1	דױַׁÚ
JOB_WARRIOR2	דÞַÊב ׀והם
LEFT_TIME	ַבזÞÊ ַבדÊָÞם
LOGIN_CONNECT_FAILURE	ֽױב ־״ֳ Úהֿ ַבַÊױַב ַָב־ַֿד.
LOGIN_CONNECT_SUCCESS	Êד ָׁ״ ַבַÊױַב ַָב־ַֿד.
LOGIN_CONNETING	ַהÊÙׁ דה Ýײבß. ׃םÊד ָׁ״ ַבַÊױַב ַָב־ַֿד.
LOGIN_FAILURE_ALREAY	ֽ׃ַָß דÊױב ַָבÝÚב.
LOGIN_FAILURE_BE_SAME_KEY	־״ֳ Ýם ַבÊ׃ּםב
LOGIN_FAILURE_BLOCK_ID	Êד ֽÙׁ ו׀ַ ַבֽ׃ַָ.
LOGIN_FAILURE_BLOCK_HWID	Your computer is still locked for %s.
LOGIN_FAILURE_BLOCK_LOGIN	ַבֱַּׁ ַ־Êםַׁ ־ַֿד ֲ־ׁ!
LOGIN_FAILURE_NOBILL	בד םץ׃ּב Ýם ו׀ַ ַבֽ׃ַָ זÞÊץ בÚָ ָÚֿ.
LOGIN_FAILURE_NOT_AVAIL	The account is still temporarily locked for %s.
LOGIN_FAILURE_NOT_EXIST_ID	־״ֳ Ýם ַ׃ד ַבֽ׃ַָ ֳז Ýם ßבדֹ ַב׃ׁ.
LOGIN_FAILURE_REPAIR_ID	׃םÊד ֵַּׁÚ ַבדÚַֿÊ בו׀ַ ַבֽ׃ַָ.
LOGIN_FAILURE_SHUTDOWN	ַב־ַֿד Ûםׁ דÊזÝׁ.
LOGIN_FAILURE_TOO_MANY_USER	בÞֿ ÊÚ׀ׁ ָׁ״ ַבַÊױַב ָ׃ָָ ַבÚֿֿ ַבßָםׁ בבַÚָםה.
LOGIN_FAILURE_UNKNOWN	ֵהß בד Êהּֽ Ýם Ê׃ּםב ַבֿ־זב הÙַׁנ בֳ׃ַָָ דּוזבֹ.
LOGIN_FAILURE_WEB_BLOCK	בÞֿ Êד Ýׁײ ֽÙׁ Úבםß Ýם ו׀ו ַבױÝֹֽ. ַבֱַּׁ דַּׁÚֹ ױהֿזÞ ָׁםֿß ַבֵבßÊׁזהם.
LOGIN_FAILURE_BRUTEFORCE	Too many failed logon attempts have been detected. Therefore, your computer is temporarily locked %s for any logon attempts.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER	ֵה ַבׁÞד ַבדץּֿׁ Ûםׁ ױֽםֽ.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER_TRIPLE	בÞֿ ֳֿ־בÊ ֻבַֻ דַׁÊ ׁÞדַנ ־ַ״ֶַנ. ׃םÊד ַבֲה Ýױב ַבַÊױַב.
LOGIN_FAILURE_WRONG_PASSWORD	־״ֳ Ýם ַ׃ד ַבֽ׃ַָ ֳז Ýם ßבדֹ ַב׃ׁ.
LOGIN_INPUT_ID	ַבֱַּׁ ֵֿ־ַב ַבדץÚׁרצÝ.
LOGIN_INPUT_PASSWORD	ַבֱַּׁ ֵֿ־ַב ßבדֹ ַב׃רׁ.
LOGIN_PROCESSING	ַּׁם ַבÊ׃ּםב...
MALL_CANNOT_INSERT	בַ םדßהß זײÚ ַבװםֱ.
MALL_PASSWORD_TITLE	ßבדֹ ַב׃רׁ
MAP_A1	דה״Þֹ םזהÛַה
MAP_A2	זַֿם ׃זםהÛׁםזהÛ
MAP_A3	דה״Þֹ םַםַהÛ
MAP_AG	ּזהÛַׁהÛ
MAP_B1	דה״Þֹ ּזַה
MAP_B2	זַֿם ֵדּם
MAP_B3	ֵÞבםד ָזßםזהÛ
MAP_BG	זַׁםזהÛ
MAP_C1	דה״Þֹ ָםזהÛדז
MAP_C2	זַֿם ַָהÛ׃ַה
MAP_C3	דה״Þֹ ַָßַׁ
MAP_CG	ֵדוַ
MAP_DESERT	ױֱַֽׁ םזהÛָם
MAP_FLAME	ֿזםזדוזַה
MAP_NUSLUCK	ֳׁײ ַבÚדַבÞֹ
MAP_SKELTOWER	ָּׁ Ûזד׃ַה
MAP_SNOW	ָּב ׃זוַה
MAP_SPIDER	ßזַובז ֿזהÛ
MAP_TEMPLE	דÚָֿ וזַהÛ
MAP_TREE	בהÛ׃ַד
MAP_TRENT02	ַבÛַָֹ ַבֽדֱַׁ
MAP_WL	דםַֿה ַבֳÝַÚם
MESSENGER_ADD_FRIEND	ֵײַÝֹ ױֿםÞ
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	בÞֿ ַÊ־׀ß %s ױֿםÞַנ בו.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	דזַÝÞ¿
MESSENGER_DO_YOU_DELETE	וב Êׁםֿ ֽ׀Ýו¿
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	וב ÊׁÛָ ֽ׀Ý ׁÞד ַבוַÊÝ ַבדֽדזב¿
MESSENGER_DO_YOU_MOVE	וב Êׁםֿ ַבַ׃Êדַׁׁ¿
MESSENGER_EMPTY_LIST	ÝַׁÛ
MESSENGER_FAMILY	Úֶַבֹ
MESSENGER_FRIEND	ֳױֿÞֱַ
MESSENGER_GUILD	ַָׁ״ֹ
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	ֳֿ־ב ׁÞד ַבװÝֹׁ ַב׀ם ÊזױבÊ ָוַ Úבל וַÊÝß ַבדֽדזב.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	ֳֿ־ב ׁÞד ַבװÝֹׁ
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	ַבֱַּׁ ֵֿ־ַב ׁÞד וַÊÝß ַבדֽדזב בֵׁ׃ַב ַבׁ׃ֶַב ַבÞױםֹׁ.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	וב ÊׁÛָ Ýם ֵֿ־ַב ַבׁÞד ַבֲה¿
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	ֳֿ־ב ׁÞד ַבוַÊÝ ַבדֽדזב
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	ֵׁ׃ַב ַבׁ׃ַבֹ
MINIMAP	ÝÊֽ ַב־ׁם״ֹ ַבױÛםֹׁ
MINIMAP_CANNOT_SEE	בַ םדßה ֵÙוַׁ ַב־ׁם״ֹ ַבױÛםֹׁ.
MINIMAP_CAN_NOT_SHOW_AREAMAP	בַ םדßה Úׁײ ַב־ׁם״ֹ ַבßָםֹׁ.
MINIMAP_DEC_SCALE	ÊױÛםׁ
MINIMAP_INC_SCALE	Êßָםׁ
MINIMAP_OBSERVER_COUNT	דץװַוֿ %d
MINIMAP_SHOW_AREAMAP	ÝÊֽ ַב־ׁם״ֹ ַבßָםֹׁ
MINUTE	ֿÞםÞֹ
MONETARY_UNIT0	םַהÛ
MONETARY_UNIT1	Úװֹׁ ֳבÝ
MONETARY_UNIT2	דֶֹ דבםזה
MONETARY_UNIT_GAYA	Gaya
MOVE_ITEM_FAILURE_PRIVATE_SHOP	בַ םדßהß ÊÛםםׁ דßַה ֳם װםֱ¡ ״ַבדַ ֳהß Êדבß דÊַּׁנ װ־ױםַנ.
MUSIC_EMPTY_MUSIC_LIST	ָֿזה דז׃םÞל דַׁÝÞֹ.
MUSIC_METIN2_DEFAULT_THEMA	דז׃םÞל Metin2
MUSIC_NOT_SELECT_MUSIC	בד םÊד ַ־Êםַׁ דבÝ דז׃םÞם.
NEEFD_REST	Úבםß ֳזבַנ ַבַ׃Êַֹֽׁ.
NOT_YET_SUPPORT	בַ םÊד ֿÚדו.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	בַ םדßהß ÊÝÚםב ־ֿדֹ ַבַָׁ״ֹ ֵ׀ַ בד Êßץה Úײזַנ Ýםוַ.
OPTION_PVPMODE_NOT_SUPPORT	בַ םדßהß ַ׃ÊÚדַב ־םַׁ בַÚָ ײֿ בַÚָ.
OPTION_PVPMODE_PROTECT	םָּ ֳה םױב ד׃Êזַß %d ßֳֿהל ֽֿ בßם ÊÊדßה דה ÊÛםםׁ הÙַד בַÚָ ײֿ בַÚָ.
PARTY_BONUS_ATTACKER	Þםדֹ ַבוּזד: +%d	SA
PARTY_BONUS_BERSERKER	׃ׁÚֹ ַבוּזד: +%d	SA
PARTY_BONUS_BUFFER	דֹֿ ַבדוַֹׁ: +%d	SA
PARTY_BONUS_DEFENDER	ַבֿÝַÚ: +%d	SA
PARTY_BONUS_EXP	הÞַ״ ֵײַÝםֹ Ýם ַב־ָֹׁ: %d%%	SA
PARTY_BONUS_SKILL_MASTER	ֳÞױל ֽֿ דה הÞַ״ ַבֳ׃בזָ: +%d	SA
PARTY_BONUS_TANKER	הÞַ״ ֽםַֹ Þױזל:+%d	SA
PARTY_BREAK_UP	ֽ׀Ý ַבדּדזÚֹ
PARTY_DO_YOU_ACCEPT	 םׁÛָ Ýם ַבַהײדַד ֵבל ַבדּדזÚֹ.
PARTY_DO_YOU_JOIN	¡ םֿÚזß בבַהײדַד ֵבל ַבדּדזÚֹ. וב Êׁםֿ Þָזב ַבֿÚזֹ¿
PARTY_EXP_DISTRIBUTION_MODE	ÊÞ׃םד הÞַ״ ַב־ָֹׁ
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	ֽ׃ָ ַבד׃Êזל
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	׃םֽױב ֳÚײֱַ ַבדּדזÚֹ ׀זם ַבד׃ÊזםַÊ ַבדׁÊÝÚֹ Úבל הÞַ״ ־ָֹׁ ֵײַÝםֹ.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	דץÊ׃ַז
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	םהַב ּדםÚ ֳÚײֱַ ַבדּדזÚֹ הÞַ״ ַבֳ׃בזָ ַָבÊ׃ַזם.
PARTY_HEAL_ALL_MEMBER	ַ׃ÊַּׁÚ ַבזײÚ ַבֳזבם בבּדםÚ
PARTY_INCREASE_AREA_150	ַׁÊÝַÚ דֿל ַבדּדזÚֹ ָÚַדב 1,5.	SNA
PARTY_INCREASE_AREA_200	ַׁÊÝַÚ דֿל ַבדּדזÚֹ ָÚַדב 2	SNA
PARTY_LEAVE	דÛַֹֿׁ ַבדּדזÚֹ
PARTY_LONGTIME_BONUS_EXP	Úבַזֹ ֵײַÝםֹ Úבל הÞַ״ ַב־ָֹׁ בÊדֿםֿ דֹֿ ַבבÚָ ַבּדַÚם: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Ûםׁ דÊױב]
PARTY_RECALL_MEMBER	ַ׃ÊֿÚֱַ  ֳÚײֱַ ַבדּדזÚֹ.
PARTY_REGEN_BONUS	הÞַ״ ֽםַֹ ֵײַÝםֹ- + Êּֿםֿ הÞַ״ ַבֳ׃בזָ:+%d%%	SA
PARTY_REQUEST_DENIED	בÞֿ ׁץÝײ ״בָß.
PARTY_SET_ATTACKER	זÙרצÝוץ ßדוַּד.
PARTY_SET_BERSERKER	ÊÚםםהו ßוֶַּ.
PARTY_SET_BUFFER	זÙרצÝו ßדץÊױֿרצם.
PARTY_SET_DEFENDER	זÙÝו ßדַֿÝÚ.
PARTY_SET_NORMAL	ֵבÛֱַ ַבÊÚֿםב.
PARTY_SET_SKILL_MASTER	ÊÚםהו ָױÝÊו ׃םֿ ַבדוַַׁÊ.
PARTY_SET_TANKER	ÊÚםםה ßדַָֽׁ Ýם ַבÞÊַב Úה Þָׁ.
PARTY_SKILL_ATTACKER	Þםדֹ ַבוּזד ַבֳ׃ַ׃םֹ דוַּד +%.0f
PARTY_SKILL_BERSERKER	׃ׁÚֹ וּזד ַבוֶַּ +%.0f
PARTY_SKILL_BUFFER	דֹֿ דוַֹׁ ַבדÊױֿם +%.0f
PARTY_SKILL_DEFENDER	ֿÝַÚ דץַֿÝÚ +%.0f
PARTY_SKILL_HP_REGEN	Êּֿםֿ הÞַ״ ַבֽםַֹ +%.0f%%
PARTY_SKILL_PARTY_AREA	דֿל ַבדּדזÚֹ +%d%%
PARTY_SKILL_SKILL_MASTER	ֳÞױל Úֿֿ דה הÞַ״ ֳ׃בזָ ׃םֿ ַבדוַֹׁ +%.0f
PARTY_SKILL_SP_REGEN	Êּֿםֿ הÞַ״ ַבֳ׃בזָ +%.0f%%
PARTY_SKILL_TANKER	הÞַ״ ַבֽםַֹ ַבÞױזל בבדÞַÊב Úה Þָׁ +%.0f.
PARTY_SKILL_WARP	ֵָדßַהו הֱַֿ ֳÚײֱַ ַבדּדזÚֹ.
PASSWORD_TITLE	ßבדֹ ׃ׁ ַבד׃ÊזֿÚ
PICK_ITEM_TITLE	ׁÞד ַבװםֱ
PICK_MONEY_TITLE	ַבדָבÛ
PRIVATE_SHOP_CANNOT_SELL_ITEM	בַ םץדßהß ָםÚ ו׀ַ ַבװםֱ Ýם דÊּׁ ־ַױ.
PRIVATE_SHOP_CLOSE_QUESTION	וב Êׁםֿ ֵÛבַÞ ַבדÊּׁ ַב־ַױ¿
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	ַ׃ד ַבדÊּׁ ַב־ַױ
OFFLINE_SHOP_INPUT_NAME_DIALOG_TITLE	Offline Store Name
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	׃Úׁ
PVP_NEW_GOOD4	Ritterlich
PVP_NEW_GOOD3	Legende
PVP_NEW_GOOD2	Exzellent
PVP_NEW_GOOD1	Ordnungshüter
PVP_LEVEL0	Ýַׁ׃ם
PVP_LEVEL1	הףָצםב
PVP_LEVEL2	ּףםרצֿ
PVP_LEVEL3	ב״םÝ
PVP_LEVEL4	דַֽםֿ
PVP_LEVEL5	Úֶַֿם
PVP_LEVEL6	דַßׁ
PVP_LEVEL7	־ָםֻ
PVP_LEVEL8	ÝףÙצםÚ
PVP_NEW_BAD1	Gewaltt"atig
PVP_NEW_BAD2	Brutal
PVP_NEW_BAD3	Krank
PVP_NEW_BAD4	Grausam
PVP_MODE_GUILD	ÊÝÚםב ַבַָׁ״ֹ - הÙַד בַÚָ ײֿ בַÚָ
PVP_MODE_KILL	הÙַד בַÚָ ײֿ בַÚָ - ָֿזה Þםֿ
PVP_MODE_NORMAL	הÙַד בַÚָ ײֿ בַÚָ - ÊװÛםב ַב׃בַד
