TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
HOW_MANY_ITEM_DO_YOU_DROP_OR_DESTROY1	Möchtest du %s wegwerfen oder zerstören?
HOW_MANY_ITEM_DO_YOU_DROP_OR_DESTROY2	Möchtest du %dx %s wegwerfen oder zerstören?
INPUT_MATRIX_CARD_NUMBER	Matrix-Kartennr. eingeben
INPUT_MATRIX_CARD_TITLE	Matrix-Karte
INPUT_PRIVATE_CODE_DIALOG_DESCRIPTION	Lösch-Code aus der Accountverwaltung eingeben.
INPUT_PRIVATE_CODE_DIALOG_TITLE	Charakter löschen
INVENTORY_DO_NOT_PACK_WARP_SCROLL	Schriftrolle kann nicht zusammengeführt werden.
INVENTORY_REALLY_USE_ITEM	Item auf diesen Gegenstand anwenden?
JOB_ASSASSIN	Ninja
JOB_ASSASSIN0	Keine
JOB_ASSASSIN1	Nahninja
JOB_ASSASSIN2	Fernninja
JOB_SHAMAN	Schamane
JOB_SHAMAN0	Keine
JOB_SHAMAN1	Drachenschamane
JOB_SHAMAN2	Heilschamane
JOB_SURA	Sura
JOB_SURA0	Keine
JOB_SURA1	Waffensura
JOB_SURA2	Magiesura
JOB_WARRIOR	Krieger
JOB_WARRIOR0	Keine
JOB_WARRIOR1	Körperkrieger
JOB_WARRIOR2	Mentalkrieger
LEFT_TIME	Verbl. Zeit
LOGIN_CONNECT_FAILURE	Fehler beim Verbinden mit dem Server.
LOGIN_CONNECT_SUCCESS	Verbindung zum Server hergestellt.
LOGIN_CONNETING	Du wirst mit dem Server verbunden...
LOGIN_FAILURE_ALREAY	Dein Konto ist bereits verbunden.
LOGIN_FAILURE_BE_SAME_KEY	Anmeldeproblem
LOGIN_FAILURE_BLOCK_ID	Dieses Konto ist gesperrt.
LOGIN_FAILURE_BLOCK_HWID	Dein Computer ist noch für %s gesperrt.
LOGIN_FAILURE_BLOCK_LOGIN	Bitte wähle einen anderen Server!
LOGIN_FAILURE_NOBILL	Das Konto verfügt über keine Spielzeit.
LOGIN_FAILURE_NOT_AVAIL	Das Konto ist noch temporär für %s gesperrt.
LOGIN_FAILURE_NOT_EXIST_ID	Accountname oder Passwort falsch.
LOGIN_FAILURE_REPAIR_ID	Für das Konto werden gerade Gegenstände wiederhergestellt.
LOGIN_FAILURE_SHUTDOWN	Der Server ist noch nicht offen.
LOGIN_FAILURE_TOO_MANY_USER	Du konntest keine Verbindung herstellen, da es zu viele Spieler gibt.
LOGIN_FAILURE_UNKNOWN	Du konntest dich aus unbekannten Gründen nicht anmelden.
LOGIN_FAILURE_WEB_BLOCK	Du wurdest auf der Webseite geblockt. Bitte überprüfe deine E-Mails.
LOGIN_FAILURE_BRUTEFORCE	Es wurden zu viele fehlerhaften Anmeldeversuche festgestellt. Daher ist dein Computer temporär noch %s für jegliche Anmeldeversuche gesperrt.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER	Du hast eine falsche Nr. eingegeben.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER_TRIPLE	Du hast dreimal eine falsche Nr. eingegeben. Deine Verbindung wird beendet.
LOGIN_FAILURE_WRONG_PASSWORD	Accountname oder Passwort falsch.
LOGIN_INPUT_ID	Gib die ID ein.
LOGIN_INPUT_PASSWORD	Gib das Kennwort ein.
LOGIN_PROCESSING	Anmeldevorgang läuft...
MALL_CANNOT_INSERT	Du kannst den Gegenstand nicht platzieren.
MALL_PASSWORD_TITLE	Kennwort
MAP_A1	Gebiet Yongan
MAP_A2	Tal von Seungryong
MAP_A3	Gebiet Jayang
MAP_AG	Jungrang
MAP_B1	Gebiet Joan
MAP_B2	Tal von Imji
MAP_B3	Gebiet Bokjung
MAP_BG	Waryong
MAP_C1	Gebiet Pyungmoo
MAP_C2	Tal von Bangsan
MAP_C3	Gebiet Bakra
MAP_CG	Imha
MAP_DESERT	Yongbi-Wüste
MAP_FLAME	Doyyumhwan
MAP_NUSLUCK	Land d. Riesen
MAP_SKELTOWER	Gumsan-Turm
MAP_SNOW	Berg Sohan
MAP_SPIDER	Kuahlo Dong
MAP_TEMPLE	Hwang-Tempel
MAP_TREE	Lungsam
MAP_TRENT02	Roter Wald
MAP_WL	Schlangenfeld
MESSENGER_ADD_FRIEND	Freund hinzufügen
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s hat dich als Freund aufgenommen.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Annehmen?
MESSENGER_DO_YOU_DELETE	Löschen?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Möchtest du die Handynummer löschen?
MESSENGER_DO_YOU_MOVE	Möchtest du weiter?
MESSENGER_EMPTY_LIST	Leer
MESSENGER_FAMILY	Familie
MESSENGER_FRIEND	Freunde
MESSENGER_GUILD	Gilde
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Gib die Bestätigungsnr. ein, die an dein Handy gesendet wurde.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Bestätigungsnr. eingeben
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Gib die Handynr. für den SMS-Versand ein.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Möchtest du die Nummer jetzt eingeben?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Handynummer eingeben
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Nachricht senden.
MINIMAP	Minikarte öffnen
MINIMAP_CANNOT_SEE	Minikarte kann nicht angezeigt werden.
MINIMAP_CAN_NOT_SHOW_AREAMAP	Übersichtskarte kann nicht angezeigt werden.
MINIMAP_DEC_SCALE	Herauszoomen
MINIMAP_INC_SCALE	Heranzoomen
MINIMAP_OBSERVER_COUNT	%d Zuschauer
MINIMAP_SHOW_AREAMAP	Übersichtskarte öffnen
MINUTE	Min
MONETARY_UNIT0	Yang
MONETARY_UNIT1	zehntausend
MONETARY_UNIT2	hundert Millionen
MONETARY_UNIT_GAYA	Gaya
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Du kannst keine Gegenstände verschieben, solange du einen privaten Laden geöffnet hast.
MUSIC_EMPTY_MUSIC_LIST	Keine Hintergrundmusik.
MUSIC_METIN2_DEFAULT_THEMA	Metin2-Standardmusik
MUSIC_NOT_SELECT_MUSIC	Keine Musikdatei ausgewählt.
NEEFD_REST	Du musst erst ausruhen.
NOT_YET_SUPPORT	Wird nicht unterstützt.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Du kannst den Gildenmodus nicht aktivieren, wenn du keiner Gilde angehörst.
OPTION_PVPMODE_NOT_SUPPORT	Du kannst die Konfiguration des PvP-Modus nicht verwenden.
OPTION_PVPMODE_PROTECT	Du musst mindestens Level %d erreicht haben, um den PvP-Modus zu ändern.
PARTY_BONUS_ATTACKER	Angriffswert: +%d	SA
PARTY_BONUS_BERSERKER	Angriffsgeschwindigkeit: +%d	SA
PARTY_BONUS_BUFFER	Fertigkeitsdauer: +%d	SA
PARTY_BONUS_DEFENDER	Verteidigung: +%d	SA
PARTY_BONUS_EXP	Bonus-EXP: %d%%	SA
PARTY_BONUS_SKILL_MASTER	Max. MP: +%d	SA
PARTY_BONUS_TANKER	Max. TP: +%d	SA
PARTY_BREAK_UP	Gruppe auflösen
PARTY_DO_YOU_ACCEPT	 möchte der Gruppe beitreten.
PARTY_DO_YOU_JOIN	 hat dich in seine Gruppe eingeladen. Annehmen?
PARTY_EXP_DISTRIBUTION_MODE	EXP-Verteilung
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	levelabhängig
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Gruppenmitglieder höherer Level erhalten mehr EXP.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	gleichmäßig
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Alle Gruppenmitglieder erhalten gleich viele EXP.
PARTY_HEAL_ALL_MEMBER	Alles wiederherstellen
PARTY_INCREASE_AREA_150	Reichweite der Gruppe um Faktor 1,5 erhöht.	SNA
PARTY_INCREASE_AREA_200	Reichweite der Gruppe um Faktor 2 erhöht.	SNA
PARTY_LEAVE	Gruppe verlassen
PARTY_LONGTIME_BONUS_EXP	Bonus-EXP für langes Gruppenspiel: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Offline]
PARTY_RECALL_MEMBER	Gruppenmitglied herbeirufen.
PARTY_REGEN_BONUS	Bonus für TP- + MP-Regeneration: +%d%%	SA
PARTY_REQUEST_DENIED	Deine Anfrage wurde abgelehnt.
PARTY_SET_ATTACKER	Als Angreifer festlegen.
PARTY_SET_BERSERKER	Als Berserker festlegen.
PARTY_SET_BUFFER	Als Blocker festlegen.
PARTY_SET_DEFENDER	Als Verteidiger festlegen.
PARTY_SET_NORMAL	Einstellung widerrufen.
PARTY_SET_SKILL_MASTER	Als Fertigkeitsmeister festlegen.
PARTY_SET_TANKER	Als Nahkämpfer festlegen.
PARTY_SKILL_ATTACKER	Basis-Angriffswert Angreifer +%.0f
PARTY_SKILL_BERSERKER	Angriffsgeschwindigkeit Berserker +%.0f
PARTY_SKILL_BUFFER	Fertigkeitsdauer Blocker +%.0f
PARTY_SKILL_DEFENDER	Verteidigung Verteidiger +%.0f
PARTY_SKILL_HP_REGEN	TP-Regeneration +%.0f%%
PARTY_SKILL_PARTY_AREA	Gruppenreichweite +%d%%
PARTY_SKILL_SKILL_MASTER	Max. MP Fertigkeitsmeister +%.0f
PARTY_SKILL_SP_REGEN	MP-Regeneration +%.0f%%
PARTY_SKILL_TANKER	Max. TP Nahkämpfer +%.0f
PARTY_SKILL_WARP	In der Lage, Gruppenmitglieder herbeizurufen.
PASSWORD_TITLE	Lagerkennwort
PICK_ITEM_TITLE	Gegenstandsnr.
PICK_MONEY_TITLE	Betrag
PRIVATE_SHOP_CANNOT_SELL_ITEM	Du kannst diesen Gegenstand nicht in einem privaten Laden verkaufen.
PRIVATE_SHOP_CLOSE_QUESTION	Möchtest du den privaten Laden schließen?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Name des privaten Ladens
OFFLINE_SHOP_INPUT_NAME_DIALOG_TITLE	Name des Offline-Shops
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Preis
PVP_NEW_GOOD4	Ritterlich
PVP_NEW_GOOD3	Legende
PVP_NEW_GOOD2	Exzellent
PVP_NEW_GOOD1	Ordnungshüter
PVP_LEVEL0	Ritterlich
PVP_LEVEL1	Edel
PVP_LEVEL2	Gut
PVP_LEVEL3	Freundlich
PVP_LEVEL4	Neutral
PVP_LEVEL5	Aggressiv
PVP_LEVEL6	Arglistig
PVP_LEVEL7	Bösartig
PVP_LEVEL8	Grausam
PVP_NEW_BAD1	Gewalttätig
PVP_NEW_BAD2	Brutal
PVP_NEW_BAD3	Krank
PVP_NEW_BAD4	Grausam
PVP_MODE_GUILD	PvP - Gilde aktiviert
PVP_MODE_KILL	PvP - Frei aktiviert
PVP_MODE_NORMAL	PvP - Frieden aktiviert
PVP_MODE_PROTECT	PvP - Schutz aktiviert
PVP_MODE_REVENGE	PvP - Feindlich aktiviert
PVP_OPTION_KILL	Frei
PVP_OPTION_NORMAL	Frieden
PVP_OPTION_PROTECT	Schutz
PVP_OPTION_REVENGE	Feindlich
QUEST_APPEND	Neuer Auftrag wurde erfasst.
QUEST_MIN	Min.
QUEST_SEC	Sek.
QUEST_TIMEOVER	Zeit abgelaufen
QUEST_UNLIMITED_TIME	Keine Zeitbeschränkung
QUEST_ZEROSEC	0 Sek.
QUICKSLOT_REGISTER_DISABLE_ITEM	Dieser Gegenstand kann nicht zum Schnellzugriffsfeld hinzugefügt werden.
RECEIVE_MESSAGE	%s hat dir eine Nachricht gesendet.
REFINE_COST	Verbesserungskosten: %d Yang
REFINE_DESTROY_WARNING	Der Gegenstand könnte beim Veredeln zerstört werden.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Möchtest du den Gegenstand wirklich upgraden?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Bei einem Fehlschlag wird der Gegenstand zerstört. Möchtest du fortfahren?
REFINE_DOWN_GRADE_WARNING	Der Gegenstand könnte beim Veredeln schlechter werden.
REFINE_DO_YOU_SEPARATE_METIN	Alle vorhandenen Geiststeine entfernen?
REFINE_FAILURE	Tja, hat nicht geklappt! Wir haben versagt.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s kann diesem Gegenstand nicht beigefügt werden.
REFINE_FAILURE_EQUIP_ITEM	Du kannst keine ausgerüsteten Gegenstände verbessern.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Es kann kein Geiststein entfernt werden.
REFINE_FAILURE_NEED_BETTER_SCROLL	Du benötigst eine bessere Verbesserungsschriftrolle.
REFINE_FAILURE_NO_GOLD_SOCKET	Es gibt keine Goldfassung, um %s beizufügen.
REFINE_FAILURE_NO_MORE_SOCKET	Du kannst keine weiteren Fassungen hinzufügen.
REFINE_FAILURE_NO_SOCKET0	Es gibt keine freie Fassung für den %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Auf diesem Gegenstand können keine Fassungen hinzugefügt werden.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Dieser Gegenstand kann nicht verbessert werden.
REFINE_SUCCESS	Die Gegenstandsverbesserung war erfolgreich.
REFINE_SUCCESS_PROBALITY	Verbesserungschance: %d%%
REFINE_WARNING2	Möchtest du fortfahren?
SAFEBOX_ERROR	Du hast das falsche Kennwort eingegeben.
SAFEBOX_SELL_DISABLE_SAFEITEM	Du kannst keine der gespeicherten Gegenstände verkaufen.
SAFEBOX_WRONG_PASSWORD	Die Kennwörter müssen identisch sein.
SCREENSHOT_SAVE1	ist gespeichert in
SCREENSHOT_SAVE2	Screenshot-Ordner
SCREENSHOT_SAVE_FAILURE	Speichern des Screenshots fehlgeschlagen.
SECOND	Sek
SELECT_CAN_NOT_DELETE	Du kannst den Charakter nicht löschen.
SELECT_CHANGED_NAME	Du hast den Namen des Charakters geändert.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Der Charaktername existiert bereits.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Versuche es erneut.
SELECT_CHANGE_FAILURE_STRANGE_NAME	Dies ist der falsche Charaktername.
SELECT_CHANGE_NAME_TITLE	Charakternamen ändern
SELECT_DELEING	Charakter wird gelöscht
SELECT_DELETED	Löschung erfolgreich.
SELECT_DO_YOU_DELETE_REALLY	Möchtest du fortfahren?
SELECT_EMPTY_SLOT	Dies ist ein leeres Feld.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Gib einen neuen Charakternamen ein.
SELECT_NOT_JOIN_GUILD	Keine Gilde
SHOP_BUY_INFO	Wähle im Ladenfenster den Gegenstand aus, den du kaufen möchtest.
SHOP_CANNOT_SELL_EQUIPMENT	Du kannst ausgerüstete Gegenstände nicht verkaufen.
SHOP_CANNOT_SELL_ITEM	Dieser Gegenstand ist nicht zu verkaufen.
SHOP_ERROR_UNKNOWN	Unbekannter Ladenfehler: %s
SHOP_INVALID_POS	Dieser Gegenstand ist ungeeignet.
SHOP_INVENTORY_FULL	Im Inventar ist kein Platz mehr.
SHOP_NOT_ENOUGH_MONEY	Nicht genug Yang
SHOP_NOT_ENOUGH_MONEY_EX	Du hast nicht genügend Yang.
SHOP_SELL_INFO	Wähle in deinem Inventarfenster den Gegenstand aus, den du verkaufen möchtest.
SHOP_SOLDOUT	Ausverkauft
SHOT_ERROR_UNKNOWN	Unbekannter Fehler beim Fernangriff: %s
SKILL_BOHO	Reflektieren
SKILL_BUDONG	Wird nicht mehr benutzt
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Du benötigst EXP, um diese Fertigkeit zu erlernen.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Du benötigst ein Buch, um diese Fertigkeit zu erlernen.
SKILL_CHEONGEUN	Starker Körper
SKILL_CRITICAL	Kritischer Treffer
SKILL_ENCHANT_POISON	Gift benutzen
SKILL_EUNHYEONG	Unsichtbar
SKILL_FAINT	Ohnmacht
SKILL_FIND_TRAP	Falle suchen
SKILL_FIRE	Verbrennen
SKILL_FISHMIND	Fischkugel ist aktiv
SKILL_GAMJI	Erfassen
SKILL_GEOMGYEONG	Aura des Schwerts
SKILL_GEONGON	SKILL_GEONGON Wird nicht mehr benutzt
SKILL_GICHEON	Hilfe des Drachen
SKILL_GIGONG	Chi-Rotation
SKILL_GONGPO	Furcht
SKILL_GRADE_NAME_GRAND_MASTER	%s Großmeister
SKILL_GRADE_NAME_MASTER	%s Meister
SKILL_GRADE_NAME_PERFECT_MASTER	%s Perfekter Meister
SKILL_GRADE_NAME_LEGENDARY_MASTER	%s Legendärer Meister
SKILL_GROUP_ASSASSIN_1	Klinge
SKILL_GROUP_ASSASSIN_2	Bogen
SKILL_GROUP_HORSE	Reitkunst
SKILL_GROUP_SHAMAN_1	Drachen
SKILL_GROUP_SHAMAN_2	Heilung
SKILL_GROUP_SURA_1	Waffen
SKILL_GROUP_SURA_2	Magie
SKILL_GROUP_WARRIOR_1	Körper
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GROUP_WOLFMAN	Fertigkeiten
SKILL_GWIGEOM	Verzauberte Klinge
SKILL_GYEONGGONG	Federschreiten
SKILL_HEUKSIN	Dunkler Schutz
SKILL_HOSIN	Segen
SKILL_HWAYEOM	SKILL_HWAYEOM Wird nicht mehr benutzt
SKILL_HYEOLMA	SKILL_HYEOLMA Wird nicht mehr benutzt
SKILL_INC_ATKSPD	Angriffsgeschwindigkeit erhöht
SKILL_INC_MOVSPD	Bewegungsgeschwindigkeit erhöht
SKILL_INMA	SKILL_INMA Wird nicht mehr benutzt
SKILL_JEOJU	Fluch
SKILL_JEONGEOP	Heilen
SKILL_JEONGWI	Kampfrausch
SKILL_JEONSINBANGEO	Volle Verteidigung
SKILL_JEONSINGONGGYEOK	Voller Angriff
SKILL_JEUNGCHE	SKILL_JEUNGCHE Wird nicht mehr benutzt
SKILL_JEUNGHON	SKILL_JEUNGHON Wird nicht mehr benutzt
SKILL_JEUNGRYEOK	Angriff +
SKILL_JEUNGSOK	Geschwindigkeit +
SKILL_JIGAM	SKILL_JIGAM Wird nicht mehr benutzt
SKILL_JIPJUNG	SKILL_JIPJUNG Wird nicht mehr benutzt
SKILL_JUMAGAP	Verzauberte Rüstung
SKILL_JUMAGEOM	SKILL_JUMAGEOM Wird nicht mehr benutzt
SKILL_KWAEGEOM	SKILL_KWAEGEOM Wird nicht mehr benutzt
SKILL_KWAESOK	Schnelligkeit
SKILL_LEGBOUND	SKILL_LEGBOUND Wird nicht mehr benutzt
SKILL_MUSA	SKILL_MUSA Wird nicht mehr benutzt
SKILL_MUYEONG	Geist der Flamme
SKILL_NEED_EMPTY_BOTTLE	Ich habe keine leere Flasche.
SKILL_NEED_POISON_BOTTLE	Ich habe keine Giftflasche.
SKILL_ONLY_FOR_GUILD_WAR	Du kannst diese Fertigkeit nur in einem Gildenkrieg einsetzen.
SKILL_PABEOP	Zauber aufheben
SKILL_POWERFUL_STRIKE	Betäubungsangriff
SKILL_SEOMGWANG	Blitzbombe
SKILL_SINCHAK	SKILL_SINCHAK Wird nicht mehr benutzt
SKILL_SLEEP	Schlaf
SKILL_SLOW	Langsam
SKILL_STUN	Betäuben
SKILL_SUHO	Wächter
SKILL_SUMMON_DESCRIPTION	Chance der Beschwörung: %d%%
SKILL_TOOLTIP_INT	Intelligenz
SKILL_TOOLTIP_LEVEL	Level
SKILL_TOXICDIE	Vergiftung
SKILL_TOXICPOWER	Giftangriffswert verbessert
SKILL_TUSOK	Geisterschlag
SKILL_WONSIN	SKILL_WONSIN Wird nicht mehr benutzt
SKILL_YONGSIN	SKILL_YONGSIN Wird nicht mehr benutzt
STAT_MINUS_CON	Vitalitätsanpassung (Verbleibende Chance: %d)
STAT_MINUS_DEX	Beweglichkeitsanpassung (Verbleibende Chance: %d)
STAT_MINUS_INT	Intelligenzanpassung (Verbleibende Chance: %d)
STAT_MINUS_STR	Stärkeanpassung (Verbleibende Chance: %d)
STAT_TOOLTIP_CON	Erhöht TP und Verteidigung
STAT_TOOLTIP_DEX	Erhöht Angriff und Ausweichen
STAT_TOOLTIP_INT	Erhöht MP, Magie-Angriff und -Verteidig.
STAT_TOOLTIP_STR	Erhöht Angriffswert und Schaden
SYMBOLLIST_TITLE	Gildenfahne anmelden
SYSTEM_OPTION_CPU_TILING_1	CPU-Tiling-Modus kann die Geschwindigkeit eines schwächeren PC verbessern.
SYSTEM_OPTION_CPU_TILING_2	Wenn Probleme mit der Grafik auftreten, wähle ,Systemoption‘ oder ,CONFIG.exe‘
SYSTEM_OPTION_CPU_TILING_3	und wechsel so zum GPU-Tiling-Modus.
SYSTEM_OPTION_GPU_TILING_1	GPU-Tiling-Modus kann auf einem schwächeren PC langsam laufen.
SYSTEM_OPTION_GPU_TILING_2	Wenn Probleme mit der Grafik auftreten, wähle 'Systemoptionen' oder 'CONFIG.exe'
SYSTEM_OPTION_GPU_TILING_3	und wechsel so zum CPU-Tiling-Modus.
SYSTEM_OPTION_TILING_EXIT	Für den Wechsel des Tiling-Modus muss das Spiel neu gestartet werden.
TARGET_BUTTON_ACCEPT_FIGHT	Zustimmen
TARGET_BUTTON_AVENGE	Rache
TARGET_BUTTON_BUILDING_DESTROY	Zerstören
TARGET_BUTTON_DISMOUNT	Absitzen
TARGET_BUTTON_EMOTION_ALLOW	Emotionen
TARGET_BUTTON_EXCHANGE	Handeln
TARGET_BUTTON_EXCLUDE	Ausschließen
TARGET_BUTTON_EXIT_OBSERVER	Zuschauermodus beenden
TARGET_BUTTON_FIGHT	Duell
TARGET_BUTTON_FRIEND	Freund
TARGET_BUTTON_INVITE_GUILD	Gildeneinlad.
TARGET_BUTTON_INVITE_PARTY	Gruppeneinlad.
TARGET_BUTTON_LEAVE_PARTY	Gruppe verlassen
TARGET_BUTTON_REQUEST_ENTER_PARTY	Gruppe beitreten
TARGET_BUTTON_VIEW_EQUIPMENT	Ausrüstung
TARGET_BUTTON_WHISPER	Flüstern
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Stufe 5.
TARGET_LEVEL_KNIGHT	Stufe 3.
TARGET_LEVEL_PAWN	Stufe 1.
TARGET_LEVEL_S_KNIGHT	Stufe 4.
TARGET_LEVEL_S_PAWN	Stufe 2.
TASKBAR_ATTACK	Angreifen
TASKBAR_AUTO	Automatisch angreifen
TASKBAR_CAMERA	Kamera
TASKBAR_EXP	Erfahrung
TASKBAR_HP	TP
TASKBAR_MOVE	Bewegen
TASKBAR_SKILL	Fertigkeit
TASKBAR_SP	MP
TASKBAR_ST	AP
THING_COUNT	alle
TOOLTIP_ANTI_SELL	Kann nicht im Geschäft verkauft werden.
TOOLTIP_APPLY_ATTBONUS_ALL_ELEMENTS	Stark gegen Elemente +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Stark gegen Tiere +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Stark gegen Ninjas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Stark gegen Teufel +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Stark gegen Halbmenschen +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Stark gegen Esoterische +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Stark gegen Monster +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Stark gegen Orks +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Stark gegen Schamanen +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Stark gegen Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Stark gegen Untote +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Stark gegen Krieger +%d%%	SA
TOOLTIP_APPLY_BLOCK	Chance, Nahkampf-Angriff abzublocken %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	MP im Kampf alle 5 Sek. wiederherstellen %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Chance auf krit. Treffer +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% Chance, MP bei Treffer zurückzuerhalten	SA
TOOLTIP_APPLY_DODGE	%d%% Chance, Pfeilangriff auszuweichen	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Chance auf EXP-Bonus	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% Chance, eine doppelte Menge Yang fallen zu lassen.	SA
TOOLTIP_APPLY_IMMUNE_FALL	Immun gegen Stürzen	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Abwehr gegen Verlangsamen	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Abwehr gegen Ohnmacht	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Chance, eine doppelte Menge von Gegenständen fallen zu lassen.	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% Chance, TP wiederherzustellen	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% Chance, MP wiederherzustellen	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% Chance auf Manaraub	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. TP +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Keine Auswirkung
TOOLTIP_APPLY_NO_DEATH_PENALTY	Bei Wiederbelebung des Charakters am Ort des Todes werden keine Erfahrungspunkte abgezogen.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% Chance auf durchbohrenden Treffer	SA
TOOLTIP_APPLY_POISON_PCT	Vergiftungschance %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Giftwiderstand %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Trank %d%% Effektzuwachs	SA
TOOLTIP_APPLY_REFLECT_CURSE	%d%% Chance, Fluch zu reflektieren	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% Chance, Nahkampftreffer zu reflektieren	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Abwehrchance gegen Ninjaangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Glockenverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Dolchverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Fächerverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Abwehrchance gegen Schamanenangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Abwehrchance gegen Suraangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Schwertverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Zweihänderverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Abwehrchance gegen Kriegerangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Windwiderstand %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Chance, aus Büchern zu lernen um Faktor 2,5 verbessert.	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Wenn das Lernen fehlschlägt, hast du sofort einen weiteren Versuch frei.	SNA
TOOLTIP_APPLY_SLOW_PCT	Verlangsamungschance %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% Schaden wird von TP absorbiert	SA
TOOLTIP_APPLY_STEAL_SP	%d%% Schaden wird von MP absorbiert	SA
TOOLTIP_APPLY_STUN_PCT	Ohnmachtschance %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD_PEN	Bruch von Schwertverteidigung %d%%	SA
