TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
INVENTORY_REALLY_USE_ITEM	Czy chcesz użyć tego Przedmiotu?
JOB_ASSASSIN	Ninja
JOB_ASSASSIN0	Amator Ninja
JOB_ASSASSIN1	Moc Ninja
JOB_ASSASSIN2	Nieumarły
JOB_SHAMAN	Szaman
JOB_SHAMAN0	Amator Shaman
JOB_SHAMAN1	Moc Smoka
JOB_SHAMAN2	Moc Błyskawicy
JOB_SURA	Sura
JOB_SURA0	Amator Sura
JOB_SURA1	Moc Fata Morgany
JOB_SURA2	Moc Czarnej Magii
JOB_WARRIOR	Wojownik
JOB_WARRIOR0	Amator Wojownik
JOB_WARRIOR1	Moc Arahana
JOB_WARRIOR2	Moc Partyzany
LEFT_TIME	Pozostały Czas
LOGIN_CONNECT_FAILURE	Błąd podczas łączenia się z serwerem.
LOGIN_CONNECT_SUCCESS	Jesteś połączony z serwerem.
LOGIN_CONNETING	Zostaniesz połączony z serwerem.
LOGIN_FAILURE_ALREAY	Twoje konto jest już połączone.
LOGIN_FAILURE_BE_SAME_KEY	Problem z rejestracją.
LOGIN_FAILURE_BLOCK_ID	Twoje konto jest zablokowane.
LOGIN_FAILURE_BLOCK_HWID	Twój komputer jest nadal zablokowany za %s.
LOGIN_FAILURE_BLOCK_LOGIN	Serwer Zamknięty - proszę wybrać inny!
LOGIN_FAILURE_NOBILL	Twoje konto nie ma czasu gry.
LOGIN_FAILURE_NOT_AVAIL	To konto jest tymczasowo zablokowane za %s.
LOGIN_FAILURE_NOT_EXIST_ID	Nieprawidłowa Nazwa Konta lub Hasło!
LOGIN_FAILURE_REPAIR_ID	Przedmioty zostały przywrócone dla tego konta.
LOGIN_FAILURE_SHUTDOWN	Serwer nie jest jeszcze otwarty.
LOGIN_FAILURE_TOO_MANY_USER	Nie możesz się połączyć, ponieważ za dużo graczy jest online.
LOGIN_FAILURE_UNKNOWN	Nie możesz się zarejestrować z nieznanych powodów.
LOGIN_FAILURE_WEB_BLOCK	Twoje konto zostało zablokowane na stronie www. Proszę sprawdzić swoją pocztę e-mail.
LOGIN_FAILURE_BRUTEFORCE	Wykryto zbyt wielu prób logowania. Z tego powodu Twój komputer został tymczasowo zablokowany %s na kolejne logowania.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER	Wpisałeś nieprawidłowy numer.
LOGIN_FAILURE_WRONG_MATRIX_CARD_NUMBER_TRIPLE	Wybrałeś zły numer trzy razy. /n Twoje połączenie zostanie zerwane.
LOGIN_FAILURE_WRONG_PASSWORD	Nieprawidłowa Nazwa Konta lub Hasło!
LOGIN_INPUT_ID	Podaj swoje ID.
LOGIN_INPUT_PASSWORD	Wpisz swoje hasło.
LOGIN_PROCESSING	Proces logowania trwa.
MALL_CANNOT_INSERT	Nie możesz umieścić Przedmiotu.
MALL_PASSWORD_TITLE	Hasło
MAP_A1	Strefa Yongan
MAP_A2	Dolina Seungryong
MAP_A3	Strefa Jayang
MAP_AG	Jungrang
MAP_B1	Strefa Joan
MAP_B2	Dolina Im-ji
MAP_B3	Strefa Bokjung
MAP_BG	Waryong
MAP_C1	Strefa Pyungmoo
MAP_C2	Dolina Bang-san
MAP_C3	Strefa Bakra
MAP_CG	Imha
MAP_DESERT	Pustynia Yongbi
MAP_FLAME	Doyyumhwan
MAP_NUSLUCK	Ziemie gigantów
MAP_SKELTOWER	Wieża Gumsan
MAP_SNOW	Góra Sohan
MAP_SPIDER	Kuahlo Dong
MAP_TEMPLE	Świątynia Hwang
MAP_TREE	Lungsam
MAP_TRENT02	Czerwony Las
MAP_WL	Wężowe pole
MESSENGER_ADD_FRIEND	Dodaj Przyjaciela
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s dodał Cię jako przyjaciela.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Zaakceptować?
MESSENGER_DO_YOU_DELETE	Usunąć?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Czy chcesz usunąć numer telefonu komórkowego?
MESSENGER_DO_YOU_MOVE	Czy chcesz kontynuować?
MESSENGER_EMPTY_LIST	Pusto
MESSENGER_FAMILY	Rodzina
MESSENGER_FRIEND	Przyjaciel
MESSENGER_GUILD	Gildia
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	WprowadŸ numer potwierdzający, który został wysłany na twój telefon komórkowy.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	WprowadŸ numer potwierdzający
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	WprowadŸ numer telefonu komórkowego do wysyłania wiadomości tekstowych.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Czy chcesz teraz wprowadzić numer?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	WprowadŸ numer telefonu komórkowego.
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Wyślij wiadomość.
MINIMAP	Mini Mapa
MINIMAP_CANNOT_SEE	Nie można zobaczyć Mini Mapy.
MINIMAP_CAN_NOT_SHOW_AREAMAP	Mini Mapa nie może zostać pokazana.
MINIMAP_DEC_SCALE	Minimalizuj
MINIMAP_INC_SCALE	Maksymalizuj
MINIMAP_OBSERVER_COUNT	%d obserwatorów
MINIMAP_SHOW_AREAMAP	Duża Mapa
MINUTE	Minut
MONETARY_UNIT0	Yang
MONETARY_UNIT1	Dziesięć Tysięcy
MONETARY_UNIT2	Sto Miliardów
MONETARY_UNIT_GAYA	Gaya
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Nie możesz założyć tego przedmiotu, jeśli masz otwarty prywatny Magazyn.
MUSIC_EMPTY_MUSIC_LIST	Brak muzyki w tle.
MUSIC_METIN2_DEFAULT_THEMA	Standardowa muzyka Metin2
MUSIC_NOT_SELECT_MUSIC	Plik z muzyką nie został wybrany.
NEEFD_REST	Musisz najpierw odpocząć.
NOT_YET_SUPPORT	Nie jest obsługiwany
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Aby aktywować ten tryb musisz należeć do jakiejś Gildii.
OPTION_PVPMODE_NOT_SUPPORT	Nie możesz wybrać tej konfiguracji w Trybie PvP.
OPTION_PVPMODE_PROTECT	Potrzebujesz co najmniej Poziomu %d aby móc używać Trybu PvP.
PARTY_BONUS_ATTACKER	Wartość Ataku: +%d	SA
PARTY_BONUS_BERSERKER	Szybkość Ataku: +%d	SA
PARTY_BONUS_BUFFER	Czas Trwania: +%d	SA
PARTY_BONUS_DEFENDER	Obrona: +%d	SA
PARTY_BONUS_EXP	Bonus DOŚ: %d%%	SA
PARTY_BONUS_SKILL_MASTER	Max PE: +%d	SA
PARTY_BONUS_TANKER	Max P¯: +%d	SA
PARTY_BREAK_UP	Usuń Grupę
PARTY_DO_YOU_ACCEPT	 chce dołączyć do grupy.
PARTY_DO_YOU_JOIN	 Czy chcesz przyjąć zaproszenie?
PARTY_EXP_DISTRIBUTION_MODE	Podział DOŚ
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	Podział Poziomu
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Wyższy Poziom otrzymuje więcej PD.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	Podział równy
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Wszyscy otrzymują taką samą ilość PD.
PARTY_HEAL_ALL_MEMBER	Odnów wszystko.
PARTY_INCREASE_AREA_150	Zasięg grupy zwiększony o współczynnik 1,5.	SNA
PARTY_INCREASE_AREA_200	Zasięg grupy zwiększony o współczynnik 2.	SNA
PARTY_LEAVE	Opuść grupę.
PARTY_LONGTIME_BONUS_EXP	Bonus DOŚ za długą grę grupową: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Offline]
PARTY_RECALL_MEMBER	Wezwij członka grupy.
PARTY_REGEN_BONUS	Bonus za P¯- + PE regeneracja: +%d%%	SA
PARTY_REQUEST_DENIED	Odrzucono zaproszenie do Grupy.
PARTY_SET_ATTACKER	Ustanów jako Atakującego.
PARTY_SET_BERSERKER	Ustanów jako Berserker.
PARTY_SET_BUFFER	Ustanów jako Blokującego.
PARTY_SET_DEFENDER	Ustanów jako Obrońcę.
PARTY_SET_NORMAL	Wycofaj bonus.
PARTY_SET_SKILL_MASTER	Ustanów jako Mistrza Umiejętności.
PARTY_SET_TANKER	Ustanów jako Walczącego W Zwarciu.
PARTY_SKILL_ATTACKER	Podstawowa Wartość Ataku +%,0f
PARTY_SKILL_BERSERKER	Szybkość Ataku +%,0f
PARTY_SKILL_BUFFER	Czas trwania +%,0f
PARTY_SKILL_DEFENDER	Obrona +%,0f
PARTY_SKILL_HP_REGEN	Regeneracja P¯ +%,0f%%
PARTY_SKILL_PARTY_AREA	Zasięg Grupy +%d%%
PARTY_SKILL_SKILL_MASTER	Max PE +%,0f
PARTY_SKILL_SP_REGEN	Regeneracja PE +%,0f%%
PARTY_SKILL_TANKER	Max P¯ +%,0f
PARTY_SKILL_WARP	Możliwe wezwanie członków grupy.
PASSWORD_TITLE	Wpisz Hasło
PICK_ITEM_TITLE	Numer Przedmiotu
PICK_MONEY_TITLE	Kwota
PRIVATE_SHOP_CANNOT_SELL_ITEM	Nie możesz sprzedać tego Przedmiotu w prywatnym Magazynie.
PRIVATE_SHOP_CLOSE_QUESTION	Czy chcesz zamknąć prywatny Magazyn?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Wpisz nazwę swojego Sklepu.
OFFLINE_SHOP_INPUT_NAME_DIALOG_TITLE	Nazwa Sklepu Offline
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Cena
PVP_NEW_GOOD4	Ritterlich
PVP_NEW_GOOD3	Legende
PVP_NEW_GOOD2	Exzellent
PVP_NEW_GOOD1	Ordnungshüter
PVP_LEVEL0	Rycerski
PVP_LEVEL1	Szlachetny
PVP_LEVEL2	Dobry
PVP_LEVEL3	Przyjazny
PVP_LEVEL4	Neutralny
PVP_LEVEL5	Agresywny
PVP_LEVEL6	Nieuczciwy
PVP_LEVEL7	Złośliwy
PVP_LEVEL8	Okrutny
PVP_NEW_BAD1	Gewalttätig
PVP_NEW_BAD2	Brutal
PVP_NEW_BAD3	Krank
PVP_NEW_BAD4	Grausam
PVP_MODE_GUILD	Tryb Gildii PvP aktywowany.
PVP_MODE_KILL	Wolny PvP aktywowany.
PVP_MODE_NORMAL	Pokojowy PvP aktywowany.
PVP_MODE_PROTECT	Ochronny PvP aktywowany.
PVP_MODE_REVENGE	Agresywny PvP aktywowany.
PVP_OPTION_KILL	Wolny
PVP_OPTION_NORMAL	Pokojowy
PVP_OPTION_PROTECT	Ochrona
PVP_OPTION_REVENGE	Wrogi
QUEST_APPEND	Otrzymano Nową Misję.
QUEST_MIN	Min.
QUEST_SEC	Sek.
QUEST_TIMEOVER	Koniec czasu
QUEST_UNLIMITED_TIME	Brak limitu czasowego.
QUEST_ZEROSEC	0 Sek.
QUICKSLOT_REGISTER_DISABLE_ITEM	Ten Przedmiot nie może zostać dodany do Szybkiego Pola Dostępu.
RECEIVE_MESSAGE	%s wysłał Ci wiadomość.
REFINE_COST	Cena za Ulepszenie: %d Yang
REFINE_DESTROY_WARNING	Ten Przedmiot może zostać zniszczony podczas ulepszania.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	To zwiększy szanse na ulepszenie,
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	ale jeśli zawiedziesz, Przedmiot zostanie zniszczony. Czy chcesz kontynuować?
REFINE_DOWN_GRADE_WARNING	Przedmiot może zostać zdegradowany w ten sposób.
REFINE_DO_YOU_SEPARATE_METIN	Czy chcesz wyjąć Kamień Duszy?
REFINE_FAILURE	Ulepszanie nie powiodło się.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s nie może być dołączone do tego przedmiotu.
REFINE_FAILURE_EQUIP_ITEM	Nie możesz ulepszyć założonego Przedmiotu.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	¯aden Kamień Duszy nie może zostać wyjęty.
REFINE_FAILURE_NEED_BETTER_SCROLL	Potrzebujesz lepszego Zwoju.
REFINE_FAILURE_NO_GOLD_SOCKET	Nie ma Złotej Kieszeni by uwzględnić %s .
REFINE_FAILURE_NO_MORE_SOCKET	Nie możesz zrobić więcej Kieszeni.
REFINE_FAILURE_NO_SOCKET0	Nie ma Kieszeni by uwzględnić %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Nie możesz zrobić żadnych Kieszeni w tym Przedmiocie.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Ten Przedmiot nie może zostać ulepszony.
REFINE_SUCCESS	Przedmiot został ulepszony.
REFINE_SUCCESS_PROBALITY	Szansa na Ulepszenie %d%%
REFINE_WARNING2	Czy chcesz kontynuować?
SAFEBOX_ERROR	Wprowadziłeś złe hasło.
SAFEBOX_SELL_DISABLE_SAFEITEM	Nie możesz sprzedać żadnego z zachowanych Przedmiotów.
SAFEBOX_WRONG_PASSWORD	Hasła muszą być identyczne.
SCREENSHOT_SAVE1	jest zapisany w
SCREENSHOT_SAVE2	Plik ze zrzutem obrazu
SCREENSHOT_SAVE_FAILURE	Niepomyślny zapis zrzutu obrazu.
SECOND	Sek
SELECT_CAN_NOT_DELETE	Nie możesz usunąć postaci.
SELECT_CHANGED_NAME	Zmieniłeś nazwę postaci.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Ta nazwa postaci już istnieje.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Spróbuj ponownie.
SELECT_CHANGE_FAILURE_STRANGE_NAME	To
SELECT_CHANGE_NAME_TITLE	Zmień nazwę postaci.
SELECT_DELEING	Postać zostanie usunięta.
SELECT_DELETED	Usuwanie pomyślne.
SELECT_DO_YOU_DELETE_REALLY	Czy chcesz kontynuować?
SELECT_EMPTY_SLOT	To jest wolne pole.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	WprowadŸ nową nazwę postaci.
SELECT_NOT_JOIN_GUILD	Brak Gildii
SHOP_BUY_INFO	Możesz kupić Przedmiot w Sklepie wybierając go w oknie.
SHOP_CANNOT_SELL_EQUIPMENT	Nie możesz sprzedać ubranego Przedmiotu.
SHOP_CANNOT_SELL_ITEM	Ten Przedmiot nie może zostać sprzedany.
SHOP_ERROR_UNKNOWN	Nieznany Błąd Sklepu: %s
SHOP_INVALID_POS	Ten Przedmiot nie może zostać tu użyty.
SHOP_INVENTORY_FULL	Nie ma miejsca w ekwipunku.
SHOP_NOT_ENOUGH_MONEY	Niewystarczająca ilość Yang
SHOP_NOT_ENOUGH_MONEY_EX	Nie masz wystarczającej ilości Yang.
SHOP_SELL_INFO	Wybierz Przedmiot na sprzedaż w oknie ekwipunku.
SHOP_SOLDOUT	Wyprzedany
SHOT_ERROR_UNKNOWN	Nieznany Błąd podczas Ataku z dystansu: %s
SKILL_BOHO	Odbicie
SKILL_BUDONG	nie jest już używany
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Potrzebujesz DOŚ do nauki tej Umiejętności.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Potrzebujesz Księgi do nauki tej Umiejętności.
SKILL_CHEONGEUN	Silne Ciało
SKILL_CRITICAL	Podwójne Obrażenia
SKILL_ENCHANT_POISON	Dodaj Truciznę
SKILL_EUNHYEONG	Krycie Się
SKILL_FAINT	Omdlenie
SKILL_FIND_TRAP	Szukaj Pułapki
SKILL_FIRE	Permanentny Ogień
SKILL_FISHMIND	Sfera ryby jest użyta
SKILL_GAMJI	Złap
SKILL_GEOMGYEONG	Aura Miecza
SKILL_GEONGON	SKILL_GEONGON Niewykorzystany
SKILL_GICHEON	Pomoc Smoka
SKILL_GIGONG	Rotacja Chi
SKILL_GONGPO	Strach
SKILL_GRADE_NAME_GRAND_MASTER	%s Wielki Mistrz
SKILL_GRADE_NAME_MASTER	%s Mistrz
SKILL_GRADE_NAME_PERFECT_MASTER	%s Perfekcyjny Mistrz
SKILL_GRADE_NAME_LEGENDARY_MASTER	%s Legendarny Mistrz
SKILL_GROUP_ASSASSIN_1	Ostrze
SKILL_GROUP_ASSASSIN_2	Łuk
SKILL_GROUP_HORSE	Jazda
SKILL_GROUP_SHAMAN_1	Smok
SKILL_GROUP_SHAMAN_2	Leczenie
SKILL_GROUP_SURA_1	Broń
SKILL_GROUP_SURA_2	Magia
SKILL_GROUP_WARRIOR_1	Ciało
SKILL_GROUP_WARRIOR_2	Umysł
SKILL_GROUP_WOLFMAN	Umiejętności
SKILL_GWIGEOM	Czarowane Ostrze
SKILL_GYEONGGONG	Bezszelestny Chód
SKILL_HEUKSIN	Mroczna Ochrona
SKILL_HOSIN	Błogosławieństwo
SKILL_HWAYEOM	SKILL_HWAYEOM Niewykorzystany
SKILL_HYEOLMA	SKILL_HYEOLMA Niewykorzystany
SKILL_INC_ATKSPD	Zwiększona Szybkość Ataku
SKILL_INC_MOVSPD	Zwiększona Szybkość Poruszania Się
SKILL_INMA	SKILL_INMA niewykorzystany
SKILL_JEOJU	Klątwa
SKILL_JEONGEOP	Leczenie
SKILL_JEONGWI	Berserk
SKILL_JEONSINBANGEO	Całkowita Obrona
SKILL_JEONSINGONGGYEOK	Całkowity Atak
SKILL_JEUNGCHE	SKILL_JEUNGCHE Niewykorzystany
SKILL_JEUNGHON	SKILL_JEUNGHON Niewykorzystany
SKILL_JEUNGRYEOK	Atak +
SKILL_JEUNGSOK	Szybkość +
SKILL_JIGAM	SKILL_JIGAM Niewykorzystany
SKILL_JIPJUNG	SKILL_JIPJUNG Niewykorzystany
SKILL_JUMAGAP	Czarowana Zbroja
SKILL_JUMAGEOM	SKILL_JUMAGEOM Niewykorzystany
SKILL_KWAEGEOM	SKILL_KWAEGEOM Niewykorzystany
SKILL_KWAESOK	Szybkość
SKILL_LEGBOUND	SKILL_LEGBOUND Niewykorzystany
SKILL_MUSA	SKILL_MUSA Niewykorzystany
SKILL_MUYEONG	Ognisty Duch
SKILL_NEED_EMPTY_BOTTLE	Nie mam Pustej Butelki.
SKILL_NEED_POISON_BOTTLE	Nie mam Butelki z Trucizną
SKILL_ONLY_FOR_GUILD_WAR	Możesz używać tej Umiejętności tylko podczas Wojny Gildii.
SKILL_PABEOP	Rozproszenie Magii
SKILL_POWERFUL_STRIKE	Atak Oszałamiający
SKILL_SEOMGWANG	Bomba Błyskawic
SKILL_SINCHAK	SKILL_SINCHAK Niewykorzystany
SKILL_SLEEP	Uśpienie
SKILL_SLOW	Spowolnienie
SKILL_STUN	Ogłuszenie
SKILL_SUHO	Strażnik
SKILL_SUMMON_DESCRIPTION	Szansa na Przywołanie: %d%%
SKILL_TOOLTIP_INT	Inteligencja
SKILL_TOOLTIP_LEVEL	Poziom
SKILL_TOXICDIE	Otrucie
SKILL_TOXICPOWER	Zwiększona Wartość Ataku Trucizną
SKILL_TUSOK	Uderzenie Ducha
SKILL_WONSIN	SKILL_WONSIN Niewykorzystany
SKILL_YONGSIN	SKILL_YONGSIN Niewykorzystany
STAT_MINUS_CON	Dostosowanie Energii ¯yciowej (Pozostałą szansa: %d)
STAT_MINUS_DEX	Dostosowanie Zwinności (Pozostałą szansa: %d)
STAT_MINUS_INT	Dostosowanie Inteligencji (Pozostałą szansa: %d)
STAT_MINUS_STR	Dostosowanie Siły (Pozostałą szansa: %d)
STAT_TOOLTIP_CON	P¯ i Obrona zostały ulepszone.
STAT_TOOLTIP_DEX	Celność i uniki zostały ulepszone.
STAT_TOOLTIP_INT	PE i Magiczna Moc zostały ulepszone.
STAT_TOOLTIP_STR	Wartość Ataku ulepszona.
SYMBOLLIST_TITLE	Zarejestruj Flagę Gildii
SYSTEM_OPTION_CPU_TILING_1	CPU TNL może ulepszyć szybkość słabszego PC.
SYSTEM_OPTION_CPU_TILING_2	Jeśli jest problem z grafiką, wybierz ,Opcje System lub ,CONFIG.exe;
SYSTEM_OPTION_CPU_TILING_3	i zmień na GPU TNL.
SYSTEM_OPTION_GPU_TILING_1	GPU TNL może działać wolniej na słabszych PC.
SYSTEM_OPTION_GPU_TILING_2	Jeśli jest problem z grafiką, wybierz ,Opcje System lub ,CONFIG.exe;
SYSTEM_OPTION_GPU_TILING_3	i zmień na GPU TNL
SYSTEM_OPTION_TILING_EXIT	Dla zmiany trybu TNL gra musi zostać zamknięta.
TARGET_BUTTON_ACCEPT_FIGHT	Zgoda
TARGET_BUTTON_AVENGE	Zemsta
TARGET_BUTTON_BUILDING_DESTROY	Zniszcz
TARGET_BUTTON_DISMOUNT	ZsiądŸ
TARGET_BUTTON_EMOTION_ALLOW	Emocje
TARGET_BUTTON_EXCHANGE	Handel
TARGET_BUTTON_EXCLUDE	Wyklucz
TARGET_BUTTON_EXIT_OBSERVER	Zakończ Tryb Obserwatora
TARGET_BUTTON_FIGHT	Pojedynek
TARGET_BUTTON_FRIEND	Przyjaciel
TARGET_BUTTON_INVITE_GUILD	Zapr. Gildii
TARGET_BUTTON_INVITE_PARTY	Zapr. Grupy
TARGET_BUTTON_LEAVE_PARTY	Opuść Grupę
TARGET_BUTTON_REQUEST_ENTER_PARTY	Dołącz do Grupy
TARGET_BUTTON_VIEW_EQUIPMENT	Zbroja
TARGET_BUTTON_WHISPER	Szept
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Poziom 5.
TARGET_LEVEL_KNIGHT	Poziom 3.
TARGET_LEVEL_PAWN	Poziom 1.
TARGET_LEVEL_S_KNIGHT	Poziom 4.
TARGET_LEVEL_S_PAWN	Poziom 2.
TASKBAR_ATTACK	Atak
TASKBAR_AUTO	Auto
TASKBAR_CAMERA	Kamera
TASKBAR_EXP	Doświadczenie
TASKBAR_HP	P¯
TASKBAR_MOVE	Ruch
TASKBAR_SKILL	Umiejętność
TASKBAR_SP	PE
TASKBAR_ST	AP
THING_COUNT	wszystko
TOOLTIP_ANTI_SELL	Nie może zostać sprzedany w Magazynie
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Silny przeciwko Zwierzętom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Silny przeciwko Ninja +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Silny przeciwko Diabłom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Silny przeciwko Ludziom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Silny przeciwko Mistykom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Silny przeciwko Potworom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Silny przeciwko Orkom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Silny przeciwko Szamanom +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Silny przeciwko Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Silny przeciwko Nieumarłym +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Silny przeciwko Wojownikom +%d%%	SA
TOOLTIP_APPLY_BLOCK	Szansa na blok Ciosów: %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Odzyskiwanie PE przez 5 sekund podczas Bitwy %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Szansa na krytyczne Uderzenie: %d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	Szansa na odzyskanie PE: %d%%	SA
TOOLTIP_APPLY_DODGE	Szansa na uniknięcie Strzały: %d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	Szansa na Bonus DOŚ: %d%%	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	Szansa na podwójną ilość Yang: %d%%	SA
TOOLTIP_APPLY_IMMUNE_FALL	Niewrażliwy na Upadek	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Niewrażliwy na Spowolnienie	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Niewrażliwy na Omdlenia	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	Szansa na podwójną ilość Przedmiotów: %d%%	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	Szansa na odzyskanie P¯: %d%%	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	Szansa na odzyskanie PE: %d%%	SA
TOOLTIP_APPLY_MANA_BURN_PCT	Szansa na kradzież PE: %d%%	SA
TOOLTIP_APPLY_MAX_HP_PCT	Maks. PŻ  %d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Maks. PE  %d%%	SA
TOOLTIP_APPLY_NOAFFECT	Brak efektu
TOOLTIP_APPLY_NO_DEATH_PENALTY	Po śmierci nie tracisz Punktów Doświadczenia.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	Szansa na przeszywające Uderzenie: %d%% 	SA
TOOLTIP_APPLY_POISON_PCT	Szansa na Otrucie: %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Odporność na Trucizny: %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Mikstury %d%% efekt podniesiony	SA
TOOLTIP_APPLY_REFLECT_CURSE	Szansa na odbicie Klątwy: %d%%	SA
TOOLTIP_APPLY_REFLECT_MELEE	Szansa na odbicie Ciosu: %d%%	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Odporność na Ninja: %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Odporność na Dzwony: %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Odporność na Sztylety: %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Odporność na Wachlarze: %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Odporność na Szamanów: %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Odporność na Sura: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Odporność na Miecze: %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Odporność na Broń Dwuręczną: %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Odporność na Wojowników: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Odporność na Wiatr: %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Szansa na pomyślną naukę zwiększona o współczynnik 2.5.	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Pozwala na ponowny trening umiejętności przed upływem 24 godzin.	SNA
TOOLTIP_APPLY_SLOW_PCT	Szansa na Spowolnienie: %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% obrażeń będzie dodanych do P¯.	SA
TOOLTIP_APPLY_STEAL_SP	%d%% obrażeń będzie dodanych do PE.	SA
TOOLTIP_APPLY_STUN_PCT	Szansa na Omdlenie: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD_PEN	Przebicie obrony przed mieczem %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND_PEN	Przebicie obrony przed bronią dwuręczną %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER_PEN	Przebicie odporności na sztylety %d%%	SA
TOOLTIP_APPLY_RESIST_BELL_PEN	Przebicie odporności na dzwony %d%%	SA
TOOLTIP_APPLY_RESIST_FAN_PEN	Przebicie odporności na wachlarze %d%%	SA
TOOLTIP_APPLY_RESIST_BOW_PEN	Przebicie odporności na strzały %d%%	SA
TOOLTIP_APPLY_RESIST_ATTBONUS_HUMAN	Odporność na Ludzi %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Siła Błyskawicy  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_DARK	Siła Ciemności  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Siła Lodu %d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Siła Ognia  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Siła Ziemi  %d%%	SA
